gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021103111,1185,44844,39,10/31/2021 21:11,71,NO,right,14.15,27.75,1.34,1.05,0.14,52.13,326.46,None
2021103111,1185,44844,40,10/31/2021 21:11,71,NO,right,14.08,27.84,1.13,1.4,0.12,48.49,326.38,None
2021103111,1185,44844,41,10/31/2021 21:11,71,NO,right,14.03,27.92,0.9,1.68,0.1,46.34,325.95,None
2021103111,1185,44844,42,10/31/2021 21:11,71,NO,right,13.98,27.98,0.69,1.75,0.08,46.34,327.74,None
2021103111,1185,44844,43,10/31/2021 21:11,71,NO,right,13.97,28.03,0.43,1.76,0.05,46.34,337.48,None
2021103111,1185,44844,44,10/31/2021 21:11,71,NO,right,13.98,28.04,0.16,1.87,0.02,50.09,18.02,None
2021103111,1185,44844,45,10/31/2021 21:11,71,NO,right,14,28.05,0.23,1.72,0.02,56.02,89.68,None
2021103111,1185,44844,46,10/31/2021 21:11,71,NO,right,14.05,28.02,0.51,1.75,0.06,62.8,119.12,None
2021103111,1185,44844,47,10/31/2021 21:11,71,NO,right,14.12,27.96,0.82,1.69,0.09,71.77,126.22,None
2021103111,1185,44844,48,10/31/2021 21:11,71,NO,right,14.2,27.88,1.16,2,0.12,80,131.91,None
2021103111,1185,44844,49,10/31/2021 21:11,71,NO,right,14.3,27.78,1.42,1.66,0.14,92.06,134.1,None
2021103111,1185,44844,50,10/31/2021 21:11,71,NO,right,14.42,27.66,1.65,1.25,0.16,101.9,135.37,None
2021103111,1185,44844,51,10/31/2021 21:11,71,NO,right,14.54,27.52,1.88,1.42,0.19,111.45,138.59,None
2021103111,1185,44844,52,10/31/2021 21:11,71,NO,right,14.66,27.36,2.06,1.09,0.2,119.18,143.52,None
2021103111,1185,44844,53,10/31/2021 21:11,71,NO,right,14.78,27.17,2.18,0.87,0.22,125.76,147.13,None
2021103111,1185,44844,54,10/31/2021 21:11,71,NO,right,14.89,26.98,2.26,0.71,0.23,128.8,149.66,None
2021103111,1185,44844,55,10/31/2021 21:11,71,NO,right,15,26.77,2.3,0.77,0.23,130.02,152.3,None
2021103111,1185,44844,56,10/31/2021 21:11,71,NO,right,15.11,26.56,2.28,0.86,0.23,128.76,154.12,None
2021103111,1185,44844,57,10/31/2021 21:11,71,NO,right,15.21,26.36,2.23,0.99,0.23,127.56,155.51,None
2021103111,1185,44844,58,10/31/2021 21:11,71,NO,right,15.29,26.17,2.06,1.29,0.21,118.3,156.34,None
2021103111,1185,44844,59,10/31/2021 21:11,71,NO,right,15.38,26,1.87,1.58,0.19,111.3,154.86,None
2021103111,1185,44844,60,10/31/2021 21:11,71,NO,right,15.45,25.85,1.61,1.9,0.16,104.08,153.57,None
2021103111,1185,44844,61,10/31/2021 21:11,71,NO,right,15.53,25.74,1.35,2.12,0.14,98.57,149.07,None
2021103111,1185,44844,62,10/31/2021 21:11,71,NO,right,15.6,25.65,1.06,2.4,0.11,85.51,138.92,None
2021103111,1185,44844,63,10/31/2021 21:11,71,NO,right,15.67,25.59,0.86,2.46,0.1,78.02,127.59,None
2021103111,1185,44844,64,10/31/2021 21:11,71,NO,right,15.74,25.56,0.72,2.36,0.08,75.07,107.62,None
2021103111,1185,44844,65,10/31/2021 21:11,71,NO,right,15.82,25.57,0.73,2.16,0.08,73.66,82.82,None
2021103111,1185,44844,66,10/31/2021 21:11,71,NO,right,15.91,25.6,0.89,1.92,0.1,64.74,65.42,None
2021103111,1185,44844,67,10/31/2021 21:11,71,NO,right,16.01,25.66,1.12,1.76,0.12,46.87,55.6,None
2021103111,1185,44844,68,10/31/2021 21:11,71,NO,right,16.12,25.76,1.42,1.95,0.15,34.76,46.39,None
2021103111,1185,44844,69,10/31/2021 21:11,71,NO,right,16.23,25.88,1.63,1.63,0.16,27.18,43.4,None
2021103111,1185,44844,70,10/31/2021 21:11,71,NO,right,16.36,26,1.83,1.27,0.18,22.5,42.5,None
2021103111,1185,44844,71,10/31/2021 21:11,71,NO,right,16.48,26.15,1.94,0.81,0.19,18.02,41.31,None
2021103111,1185,44844,72,10/31/2021 21:11,71,NO,right,16.62,26.29,2.03,0.36,0.2,12.89,41.96,None
2021103111,1185,44844,73,10/31/2021 21:11,71,NO,right,16.77,26.45,2.1,0.06,0.21,12.89,42.56,None
2021103111,1185,44844,74,10/31/2021 21:11,71,NO,right,16.92,26.6,2.1,0.4,0.21,9.35,43.57,run
2021103111,1185,44844,75,10/31/2021 21:11,71,NO,right,17.06,26.78,2.15,0.51,0.23,13.3,41.9,None
2021103111,1185,44844,76,10/31/2021 21:11,71,NO,right,17.21,26.95,2.16,0.63,0.23,13.97,41.97,None
2021103111,1185,44844,77,10/31/2021 21:11,71,NO,right,17.36,27.11,2.12,0.73,0.22,13.97,41.05,first_contact
2021103111,1185,44844,78,10/31/2021 21:11,71,NO,right,17.49,27.27,2.04,0.91,0.2,13.97,38.87,None
2021103111,1185,44844,79,10/31/2021 21:11,71,NO,right,17.6,27.44,2,1.18,0.2,15.26,33.92,None
2021103111,1185,46081,1,10/31/2021 21:11,50,TB,right,19.73,30.48,0.04,0.03,0,274.79,204.79,None
2021103111,1185,46081,2,10/31/2021 21:11,50,TB,right,19.74,30.47,0.04,0.01,0.01,280.76,178.61,None
2021103111,1185,46081,3,10/31/2021 21:11,50,TB,right,19.74,30.47,0.04,0.01,0,280.76,177.44,None
2021103111,1185,46081,4,10/31/2021 21:11,50,TB,right,19.69,30.46,0.06,0.04,0.05,289.62,226.01,None
2021103111,1185,46081,5,10/31/2021 21:11,50,TB,right,19.68,30.49,0.05,0.03,0.03,288.75,253.97,None
2021103111,1185,46081,6,10/31/2021 21:11,50,TB,right,19.65,30.52,0.12,0.8,0.04,276.6,304.87,ball_snap
2021103111,1185,46081,7,10/31/2021 21:11,50,TB,right,19.63,30.54,0.32,1.89,0.03,269.99,311.82,autoevent_ballsnap
2021103111,1185,46081,8,10/31/2021 21:11,50,TB,right,19.6,30.57,0.58,2.32,0.05,271.99,307.71,None
2021103111,1185,46081,9,10/31/2021 21:11,50,TB,right,19.54,30.61,1.01,3.71,0.07,261.74,296.33,None
2021103111,1185,46081,10,10/31/2021 21:11,50,TB,right,19.44,30.66,1.45,3.99,0.11,261.74,294.88,None
2021103111,1185,46081,11,10/31/2021 21:11,50,TB,right,19.29,30.73,1.83,3.53,0.16,260.72,292.68,None
2021103111,1185,46081,12,10/31/2021 21:11,50,TB,right,19.1,30.81,2.21,3.1,0.2,255.8,291.71,None
2021103111,1185,46081,13,10/31/2021 21:11,50,TB,right,18.89,30.89,2.46,2.41,0.23,252.4,292.2,None
2021103111,1185,46081,14,10/31/2021 21:11,50,TB,right,18.65,30.99,2.64,1.73,0.25,250.35,292.38,None
2021103111,1185,46081,15,10/31/2021 21:11,50,TB,right,18.4,31.09,2.79,1.2,0.27,244.23,292.7,None
2021103111,1185,46081,16,10/31/2021 21:11,50,TB,right,18.14,31.2,2.9,0.8,0.28,241.86,293.29,None
2021103111,1185,46081,17,10/31/2021 21:11,50,TB,right,17.87,31.32,2.95,0.4,0.29,237.66,293.44,None
2021103111,1185,46081,18,10/31/2021 21:11,50,TB,right,17.6,31.44,2.99,0.25,0.3,230.17,294.11,None
2021103111,1185,46081,19,10/31/2021 21:11,50,TB,right,17.33,31.56,2.98,0.22,0.3,231.15,294.21,None
2021103111,1185,46081,20,10/31/2021 21:11,50,TB,right,17.06,31.68,2.84,0.78,0.29,235.33,293.15,None
2021103111,1185,46081,21,10/31/2021 21:11,50,TB,right,16.8,31.79,2.75,1.02,0.28,237.12,291.75,None
2021103111,1185,46081,22,10/31/2021 21:11,50,TB,right,16.54,31.87,2.66,1.42,0.27,241.26,286.8,None
2021103111,1185,46081,23,10/31/2021 21:11,50,TB,right,16.29,31.94,2.61,1.35,0.27,244.61,284.72,None
2021103111,1185,46081,24,10/31/2021 21:11,50,TB,right,16.03,32,2.64,1.26,0.27,244.61,281.4,None
2021103111,1185,46081,25,10/31/2021 21:11,50,TB,right,15.76,32.05,2.64,1.17,0.27,247.06,278.64,None
2021103111,1185,46081,26,10/31/2021 21:11,50,TB,right,15.49,32.07,2.69,1.25,0.27,249.11,274.6,None
2021103111,1185,46081,27,10/31/2021 21:11,50,TB,right,15.21,32.09,2.79,1.2,0.28,248.34,271.61,None
2021103111,1185,46081,28,10/31/2021 21:11,50,TB,right,14.93,32.09,2.86,0.94,0.29,246.67,270.16,None
2021103111,1185,46081,29,10/31/2021 21:11,50,TB,right,14.64,32.1,2.88,0.56,0.29,241.52,270,None
2021103111,1185,46081,30,10/31/2021 21:11,50,TB,right,14.35,32.09,2.94,0.48,0.3,239.95,268.52,None
2021103111,1185,46081,31,10/31/2021 21:11,50,TB,right,14.05,32.08,2.93,0.4,0.29,231.74,267.58,None
2021103111,1185,46081,32,10/31/2021 21:11,50,TB,right,13.77,32.06,2.88,0.7,0.29,224.25,265.07,None
2021103111,1185,46081,33,10/31/2021 21:11,50,TB,right,13.48,32.02,2.83,0.92,0.29,221.8,262.67,None
2021103111,1185,46081,34,10/31/2021 21:11,50,TB,right,13.21,31.97,2.74,1.36,0.28,213.87,258.67,None
2021103111,1185,46081,35,10/31/2021 21:11,50,TB,right,12.94,31.9,2.7,1.65,0.28,194.9,254.12,None
2021103111,1185,46081,36,10/31/2021 21:11,50,TB,right,12.69,31.81,2.58,1.92,0.26,185.73,249.55,None
2021103111,1185,46081,37,10/31/2021 21:11,50,TB,right,12.46,31.71,2.5,1.88,0.25,178.45,245.34,None
2021103111,1185,46081,38,10/31/2021 21:11,50,TB,right,12.25,31.6,2.37,1.87,0.24,172.96,241.02,None
2021103111,1185,46081,39,10/31/2021 21:11,50,TB,right,12.05,31.48,2.31,1.7,0.23,168.58,236.99,None
2021103111,1185,46081,40,10/31/2021 21:11,50,TB,right,11.86,31.35,2.27,1.35,0.23,167.89,234.27,None
2021103111,1185,46081,41,10/31/2021 21:11,50,TB,right,11.68,31.22,2.23,1,0.22,167.89,232.46,None
2021103111,1185,46081,42,10/31/2021 21:11,50,TB,right,11.51,31.08,2.16,0.87,0.22,167.89,230.47,None
2021103111,1185,46081,43,10/31/2021 21:11,50,TB,right,11.35,30.94,2.05,0.96,0.21,169.11,227.49,None
2021103111,1185,46081,44,10/31/2021 21:11,50,TB,right,11.21,30.81,2,0.78,0.2,169.11,226.31,None
2021103111,1185,46081,45,10/31/2021 21:11,50,TB,right,11.07,30.67,1.96,0.6,0.2,168.47,226.29,None
2021103111,1185,46081,46,10/31/2021 21:11,50,TB,right,10.93,30.54,1.9,0.62,0.19,168.47,225.74,None
2021103111,1185,46081,47,10/31/2021 21:11,50,TB,right,10.78,30.4,2.07,0.27,0.2,163.34,228.11,None
2021103111,1185,46081,48,10/31/2021 21:11,50,TB,right,10.61,30.25,2.27,0.94,0.22,160.05,229.98,None
2021103111,1185,46081,49,10/31/2021 21:11,50,TB,right,10.44,30.11,2.28,0.76,0.23,158.83,232.07,None
2021103111,1185,46081,50,10/31/2021 21:11,50,TB,right,10.25,29.97,2.28,0.49,0.23,158.83,232.8,None
2021103111,1185,46081,51,10/31/2021 21:11,50,TB,right,10.07,29.84,2.25,0.34,0.23,158.83,233.48,None
2021103111,1185,46081,52,10/31/2021 21:11,50,TB,right,9.9,29.72,2.09,0.87,0.21,158.16,235.78,None
2021103111,1185,46081,53,10/31/2021 21:11,50,TB,right,9.73,29.61,1.99,1.16,0.2,157.35,239.03,None
2021103111,1185,46081,54,10/31/2021 21:11,50,TB,right,9.56,29.53,1.83,1.57,0.19,156.42,244.55,None
2021103111,1185,46081,55,10/31/2021 21:11,50,TB,right,9.42,29.48,1.52,2.3,0.15,153.94,252.58,None
2021103111,1185,46081,56,10/31/2021 21:11,50,TB,right,9.28,29.45,1.28,2.5,0.13,148.47,263.6,None
2021103111,1185,46081,57,10/31/2021 21:11,50,TB,right,9.16,29.45,1.14,2.46,0.12,141.12,273.73,None
2021103111,1185,46081,58,10/31/2021 21:11,50,TB,right,9.06,29.47,1.08,2.38,0.11,130.31,288.06,None
2021103111,1185,46081,59,10/31/2021 21:11,50,TB,right,8.96,29.52,1.07,2.1,0.11,121.45,300.4,None
2021103111,1185,46081,60,10/31/2021 21:11,50,TB,right,8.86,29.58,1.15,1.81,0.11,111.59,310.1,None
2021103111,1185,46081,61,10/31/2021 21:11,50,TB,right,8.78,29.67,1.23,1.74,0.12,101.71,321.03,None
2021103111,1185,46081,62,10/31/2021 21:11,50,TB,right,8.73,29.78,1.29,1.97,0.12,90.05,336.17,None
2021103111,1185,46081,63,10/31/2021 21:11,50,TB,right,8.69,29.92,1.51,2.19,0.15,84.91,347.76,None
2021103111,1185,46081,64,10/31/2021 21:11,50,TB,right,8.68,30.08,1.72,2.21,0.16,79.73,355.98,None
2021103111,1185,46081,65,10/31/2021 21:11,50,TB,right,8.68,30.26,1.93,2.18,0.18,79.73,2.53,None
2021103111,1185,46081,66,10/31/2021 21:11,50,TB,right,8.7,30.46,2.09,2.13,0.2,76.36,8.55,None
2021103111,1185,46081,67,10/31/2021 21:11,50,TB,right,8.75,30.68,2.33,2.49,0.22,70.55,15.61,None
2021103111,1185,46081,68,10/31/2021 21:11,50,TB,right,8.83,30.91,2.58,2.6,0.25,63.66,21.75,None
2021103111,1185,46081,69,10/31/2021 21:11,50,TB,right,8.94,31.16,2.86,2.82,0.27,57.14,27.19,None
2021103111,1185,46081,70,10/31/2021 21:11,50,TB,right,9.09,31.42,3.11,2.66,0.3,55.66,31,None
2021103111,1185,46081,71,10/31/2021 21:11,50,TB,right,9.26,31.69,3.3,2.51,0.32,52.64,35.69,None
2021103111,1185,46081,72,10/31/2021 21:11,50,TB,right,9.47,31.95,3.45,2.22,0.34,50.88,39.8,None
2021103111,1185,46081,73,10/31/2021 21:11,50,TB,right,9.71,32.22,3.68,2.16,0.36,48.06,43.71,None
2021103111,1185,46081,74,10/31/2021 21:11,50,TB,right,9.99,32.49,3.88,2.02,0.38,47.15,46.95,run
2021103111,1185,46081,75,10/31/2021 21:11,50,TB,right,10.28,32.75,4.03,1.74,0.4,45.4,49.35,None
2021103111,1185,46081,76,10/31/2021 21:11,50,TB,right,10.6,33.02,4.12,1.37,0.41,43.08,51.07,None
2021103111,1185,46081,77,10/31/2021 21:11,50,TB,right,10.93,33.28,4.24,1,0.43,43.08,52,first_contact
2021103111,1185,46081,78,10/31/2021 21:11,50,TB,right,11.27,33.54,4.31,0.78,0.43,44.28,53.28,None
2021103111,1185,46081,79,10/31/2021 21:11,50,TB,right,11.62,33.8,4.35,0.54,0.44,46.14,53.94,None
2021103111,1185,46186,1,10/31/2021 21:11,33,TB,right,23.67,24.34,0.63,1.39,0.06,285.67,341.14,None
2021103111,1185,46186,2,10/31/2021 21:11,33,TB,right,23.65,24.4,0.68,0.96,0.07,289.48,344.06,None
2021103111,1185,46186,3,10/31/2021 21:11,33,TB,right,23.62,24.46,0.61,0.31,0.06,293.8,337.68,None
2021103111,1185,46186,4,10/31/2021 21:11,33,TB,right,23.6,24.5,0.54,0.21,0.05,293.1,331.89,None
2021103111,1185,46186,5,10/31/2021 21:11,33,TB,right,23.57,24.55,0.52,0.34,0.05,292.03,329.02,None
2021103111,1185,46186,6,10/31/2021 21:11,33,TB,right,23.55,24.58,0.37,0.62,0.03,287.73,324.65,ball_snap
2021103111,1185,46186,7,10/31/2021 21:11,33,TB,right,23.53,24.61,0.37,0.52,0.04,285.56,322.26,autoevent_ballsnap
2021103111,1185,46186,8,10/31/2021 21:11,33,TB,right,23.5,24.64,0.4,0.36,0.04,284.32,316.62,None
2021103111,1185,46186,9,10/31/2021 21:11,33,TB,right,23.48,24.68,0.38,0.2,0.04,281.9,321.53,None
2021103111,1185,46186,10,10/31/2021 21:11,33,TB,right,23.46,24.7,0.24,0.54,0.03,279.5,322.45,None
2021103111,1185,46186,11,10/31/2021 21:11,33,TB,right,23.45,24.71,0.07,0.92,0.01,277.61,347.92,None
2021103111,1185,46186,12,10/31/2021 21:11,33,TB,right,23.47,24.7,0.28,1.75,0.02,272.07,114.19,None
2021103111,1185,46186,13,10/31/2021 21:11,33,TB,right,23.51,24.68,0.59,2.08,0.05,271.14,116.51,None
2021103111,1185,46186,14,10/31/2021 21:11,33,TB,right,23.58,24.64,0.94,2.3,0.08,270.47,117.01,None
2021103111,1185,46186,15,10/31/2021 21:11,33,TB,right,23.7,24.59,1.38,2.63,0.13,273.4,115.35,None
2021103111,1185,46186,16,10/31/2021 21:11,33,TB,right,23.85,24.51,1.84,2.94,0.17,270.09,116.34,None
2021103111,1185,46186,17,10/31/2021 21:11,33,TB,right,24.04,24.42,2.23,2.85,0.21,270.09,115.03,None
2021103111,1185,46186,18,10/31/2021 21:11,33,TB,right,24.27,24.32,2.59,2.65,0.25,271.39,115,None
2021103111,1185,46186,19,10/31/2021 21:11,33,TB,right,24.53,24.19,2.98,2.57,0.29,273.93,114.96,None
2021103111,1185,46186,20,10/31/2021 21:11,33,TB,right,24.82,24.05,3.31,2.37,0.32,271.79,115.36,None
2021103111,1185,46186,21,10/31/2021 21:11,33,TB,right,25.14,23.91,3.56,1.94,0.35,271.79,115.21,None
2021103111,1185,46186,22,10/31/2021 21:11,33,TB,right,25.47,23.75,3.73,1.43,0.37,271.79,114.74,None
2021103111,1185,46186,23,10/31/2021 21:11,33,TB,right,25.82,23.59,3.94,1.14,0.39,274.5,114.69,None
2021103111,1185,46186,24,10/31/2021 21:11,33,TB,right,26.19,23.42,4.04,0.74,0.4,273.93,114.37,None
2021103111,1185,46186,25,10/31/2021 21:11,33,TB,right,26.56,23.26,4.1,0.38,0.41,273.93,113.69,None
2021103111,1185,46186,26,10/31/2021 21:11,33,TB,right,26.94,23.1,4.13,0.48,0.41,275.43,112.27,None
2021103111,1185,46186,27,10/31/2021 21:11,33,TB,right,27.32,22.94,4.12,0.46,0.41,278.03,112.32,None
2021103111,1185,46186,28,10/31/2021 21:11,33,TB,right,27.71,22.79,4.12,0.65,0.42,278.89,111.27,None
2021103111,1185,46186,29,10/31/2021 21:11,33,TB,right,28.09,22.65,4.04,0.99,0.41,280.2,109.69,None
2021103111,1185,46186,30,10/31/2021 21:11,33,TB,right,28.47,22.53,3.94,1.32,0.4,283.32,107.4,None
2021103111,1185,46186,31,10/31/2021 21:11,33,TB,right,28.84,22.42,3.79,1.67,0.38,287.67,105.56,None
2021103111,1185,46186,32,10/31/2021 21:11,33,TB,right,29.19,22.33,3.53,2.03,0.36,292.67,104.4,None
2021103111,1185,46186,33,10/31/2021 21:11,33,TB,right,29.52,22.24,3.25,2.38,0.34,295.48,103.47,None
2021103111,1185,46186,34,10/31/2021 21:11,33,TB,right,29.82,22.17,2.94,2.58,0.31,297.15,102.77,None
2021103111,1185,46186,35,10/31/2021 21:11,33,TB,right,30.08,22.11,2.59,2.8,0.27,299.12,102.34,None
2021103111,1185,46186,36,10/31/2021 21:11,33,TB,right,30.3,22.06,2.09,3.36,0.23,293.95,101.45,None
2021103111,1185,46186,37,10/31/2021 21:11,33,TB,right,30.49,22.02,1.69,3.5,0.19,289.31,100.99,None
2021103111,1185,46186,38,10/31/2021 21:11,33,TB,right,30.63,22,1.26,3.52,0.14,284.72,100.2,None
2021103111,1185,46186,39,10/31/2021 21:11,33,TB,right,30.74,21.98,0.91,3.27,0.11,280.72,96.11,None
2021103111,1185,46186,40,10/31/2021 21:11,33,TB,right,30.81,21.96,0.62,2.9,0.08,278.21,103.26,None
2021103111,1185,46186,41,10/31/2021 21:11,33,TB,right,30.86,21.95,0.41,2.36,0.05,274.68,113.56,None
2021103111,1185,46186,42,10/31/2021 21:11,33,TB,right,30.89,21.92,0.32,1.86,0.04,272.99,141.21,None
2021103111,1185,46186,43,10/31/2021 21:11,33,TB,right,30.91,21.89,0.3,1.39,0.03,271.48,164.96,None
2021103111,1185,46186,44,10/31/2021 21:11,33,TB,right,30.91,21.86,0.34,1.02,0.03,269.08,182.37,None
2021103111,1185,46186,45,10/31/2021 21:11,33,TB,right,30.91,21.82,0.41,0.78,0.04,267.66,192.09,None
2021103111,1185,46186,46,10/31/2021 21:11,33,TB,right,30.89,21.78,0.49,0.64,0.05,267.66,197.53,None
2021103111,1185,46186,47,10/31/2021 21:11,33,TB,right,30.87,21.73,0.54,0.55,0.05,267.66,205.37,None
2021103111,1185,46186,48,10/31/2021 21:11,33,TB,right,30.84,21.68,0.57,0.63,0.06,268.5,217.69,None
2021103111,1185,46186,49,10/31/2021 21:11,33,TB,right,30.8,21.64,0.63,1.06,0.06,270.28,234.47,None
2021103111,1185,46186,50,10/31/2021 21:11,33,TB,right,30.74,21.61,0.69,1.4,0.07,270.28,250.08,None
2021103111,1185,46186,51,10/31/2021 21:11,33,TB,right,30.66,21.59,0.82,1.67,0.08,271.72,264.31,None
2021103111,1185,46186,52,10/31/2021 21:11,33,TB,right,30.57,21.59,0.99,1.76,0.09,273.7,272.48,None
2021103111,1185,46186,53,10/31/2021 21:11,33,TB,right,30.47,21.6,1.18,2.19,0.11,278.52,286.13,None
2021103111,1185,46186,54,10/31/2021 21:11,33,TB,right,30.35,21.66,1.39,2.5,0.13,281.35,298,None
2021103111,1185,46186,55,10/31/2021 21:11,33,TB,right,30.23,21.74,1.62,2.58,0.15,285.32,307.93,None
2021103111,1185,46186,56,10/31/2021 21:11,33,TB,right,30.1,21.86,1.87,2.64,0.18,288.48,315.63,None
2021103111,1185,46186,57,10/31/2021 21:11,33,TB,right,29.97,22.02,2.17,2.91,0.2,296.07,323.37,None
2021103111,1185,46186,58,10/31/2021 21:11,33,TB,right,29.84,22.21,2.44,2.99,0.23,301.73,329.84,None
2021103111,1185,46186,59,10/31/2021 21:11,33,TB,right,29.73,22.45,2.79,3.1,0.26,306.56,335.48,None
2021103111,1185,46186,60,10/31/2021 21:11,33,TB,right,29.62,22.73,3.11,3.08,0.3,310.98,340.61,None
2021103111,1185,46186,61,10/31/2021 21:11,33,TB,right,29.53,23.05,3.52,3.32,0.33,313.39,345.3,None
2021103111,1185,46186,62,10/31/2021 21:11,33,TB,right,29.44,23.41,3.85,3.07,0.37,319.38,347.7,None
2021103111,1185,46186,63,10/31/2021 21:11,33,TB,right,29.36,23.81,4.23,2.81,0.41,321.58,349.02,None
2021103111,1185,46186,64,10/31/2021 21:11,33,TB,right,29.28,24.25,4.6,2.63,0.45,322.24,350.45,None
2021103111,1185,46186,65,10/31/2021 21:11,33,TB,right,29.21,24.73,5.02,2.7,0.49,320.3,351.75,None
2021103111,1185,46186,66,10/31/2021 21:11,33,TB,right,29.14,25.25,5.33,2.43,0.52,325.51,352.97,None
2021103111,1185,46186,67,10/31/2021 21:11,33,TB,right,29.07,25.8,5.67,2.2,0.56,329.3,353.07,None
2021103111,1185,46186,68,10/31/2021 21:11,33,TB,right,29.01,26.39,6.01,1.99,0.59,334.18,353.64,None
2021103111,1185,46186,69,10/31/2021 21:11,33,TB,right,28.95,27.01,6.33,1.91,0.62,343.52,354.05,None
2021103111,1185,46186,70,10/31/2021 21:11,33,TB,right,28.88,27.66,6.63,1.84,0.65,345.98,354.14,None
2021103111,1185,46186,71,10/31/2021 21:11,33,TB,right,28.81,28.33,6.87,1.5,0.68,353.14,354.27,None
2021103111,1185,46186,72,10/31/2021 21:11,33,TB,right,28.73,29.03,7.13,1.29,0.71,354.7,353.82,None
2021103111,1185,46186,73,10/31/2021 21:11,33,TB,right,28.67,29.76,7.32,1.03,0.73,0.34,354.82,None
2021103111,1185,46186,74,10/31/2021 21:11,33,TB,right,28.6,30.49,7.46,0.68,0.74,1.34,354.91,run
2021103111,1185,46186,75,10/31/2021 21:11,33,TB,right,28.54,31.24,7.56,0.43,0.75,1.34,355.49,None
2021103111,1185,46186,76,10/31/2021 21:11,33,TB,right,28.49,32,7.62,0.47,0.76,3.09,356.03,None
2021103111,1185,46186,77,10/31/2021 21:11,33,TB,right,28.44,32.77,7.69,0.68,0.77,8.94,356.8,first_contact
2021103111,1185,46186,78,10/31/2021 21:11,33,TB,right,28.41,33.54,7.73,0.82,0.77,8.94,357.55,None
2021103111,1185,46186,79,10/31/2021 21:11,33,TB,right,28.38,34.31,7.75,0.82,0.77,8.94,358.01,None
2021103111,1185,47788,1,10/31/2021 21:11,45,TB,right,23.08,28.91,0.01,0.01,0.02,264.55,267.92,None
2021103111,1185,47788,2,10/31/2021 21:11,45,TB,right,23.07,28.89,0.01,0.01,0.02,265.24,258.73,None
2021103111,1185,47788,3,10/31/2021 21:11,45,TB,right,23.06,28.9,0.01,0.01,0.01,265.24,263.7,None
2021103111,1185,47788,4,10/31/2021 21:11,45,TB,right,23.06,28.88,0.01,0.01,0.02,266.18,255.02,None
2021103111,1185,47788,5,10/31/2021 21:11,45,TB,right,23.08,28.89,0.01,0.01,0.01,267.27,253.39,None
2021103111,1185,47788,6,10/31/2021 21:11,45,TB,right,23.09,28.88,0.01,0.01,0.01,267.27,251.02,ball_snap
2021103111,1185,47788,7,10/31/2021 21:11,45,TB,right,23.09,28.89,0,0.01,0.01,267.27,252.07,autoevent_ballsnap
2021103111,1185,47788,8,10/31/2021 21:11,45,TB,right,23.11,28.9,0,0,0.02,267.27,256.66,None
2021103111,1185,47788,9,10/31/2021 21:11,45,TB,right,23.14,28.89,0,0,0.02,266.43,225.83,None
2021103111,1185,47788,10,10/31/2021 21:11,45,TB,right,23.14,28.89,0,0,0.01,267.51,213.47,None
2021103111,1185,47788,11,10/31/2021 21:11,45,TB,right,23.17,28.88,0,0,0.02,266.8,153.48,None
2021103111,1185,47788,12,10/31/2021 21:11,45,TB,right,23.22,28.87,0.01,0.35,0.06,262.28,106.37,None
2021103111,1185,47788,13,10/31/2021 21:11,45,TB,right,23.24,28.87,0.27,3.32,0.02,262.28,102.22,None
2021103111,1185,47788,14,10/31/2021 21:11,45,TB,right,23.29,28.86,0.7,4.61,0.04,263.43,102.73,None
2021103111,1185,47788,15,10/31/2021 21:11,45,TB,right,23.4,28.83,1.38,5.49,0.12,262.01,103.97,None
2021103111,1185,47788,16,10/31/2021 21:11,45,TB,right,23.59,28.78,2.13,6.12,0.19,255.07,103.87,None
2021103111,1185,47788,17,10/31/2021 21:11,45,TB,right,23.83,28.73,2.71,5.4,0.24,253.85,102.9,None
2021103111,1185,47788,18,10/31/2021 21:11,45,TB,right,24.12,28.68,3.2,4.48,0.3,252.64,101.61,None
2021103111,1185,47788,19,10/31/2021 21:11,45,TB,right,24.45,28.63,3.55,3.36,0.33,250.94,99.25,None
2021103111,1185,47788,20,10/31/2021 21:11,45,TB,right,24.8,28.58,3.78,2.35,0.36,247.72,97.88,None
2021103111,1185,47788,21,10/31/2021 21:11,45,TB,right,25.18,28.54,3.93,1.62,0.38,247.06,95.85,None
2021103111,1185,47788,22,10/31/2021 21:11,45,TB,right,25.58,28.52,4.01,1.37,0.4,247.06,92.97,None
2021103111,1185,47788,23,10/31/2021 21:11,45,TB,right,25.98,28.51,4.04,1.25,0.4,247.06,90.71,None
2021103111,1185,47788,24,10/31/2021 21:11,45,TB,right,26.38,28.52,4.02,1.36,0.4,250.46,88.16,None
2021103111,1185,47788,25,10/31/2021 21:11,45,TB,right,26.79,28.54,4.01,1.45,0.41,253.73,85.55,None
2021103111,1185,47788,26,10/31/2021 21:11,45,TB,right,27.2,28.57,4.02,1.2,0.41,254.66,84.56,None
2021103111,1185,47788,27,10/31/2021 21:11,45,TB,right,27.6,28.61,4,1.08,0.41,256.65,83.28,None
2021103111,1185,47788,28,10/31/2021 21:11,45,TB,right,28,28.67,4,0.99,0.41,260.27,81.89,None
2021103111,1185,47788,29,10/31/2021 21:11,45,TB,right,28.4,28.73,4,0.84,0.4,265.83,80.57,None
