"","gameId","playId","nflId","frameId","time","jerseyNumber","team","playDirection","x","y","s","a","dis","o","dir","event","week"
"376",2021091207,3828,42427,33,"2021-09-12T19:59:58.400",58,"ARI","right",79.45,28.93,0.6,2.32,0.07,231.74,32.79,"None",1
"377",2021091207,3828,42427,34,"2021-09-12T19:59:58.500",58,"ARI","right",79.47,28.97,0.4,2.04,0.05,230.26,42.68,"None",1
"378",2021091207,3828,42427,35,"2021-09-12T19:59:58.600",58,"ARI","right",79.5,28.99,0.24,1.79,0.03,230.26,64.95,"None",1
"379",2021091207,3828,42427,36,"2021-09-12T19:59:58.700",58,"ARI","right",79.5,28.99,0.09,1.56,0.01,230.26,118.25,"None",1
"380",2021091207,3828,42427,37,"2021-09-12T19:59:58.800",58,"ARI","right",79.49,28.99,0.16,1.4,0.01,231.9,214.44,"None",1
"381",2021091207,3828,42427,38,"2021-09-12T19:59:58.900",58,"ARI","right",79.47,28.97,0.33,1.31,0.03,233.7,229.33,"None",1
"382",2021091207,3828,42427,39,"2021-09-12T19:59:59.000",58,"ARI","right",79.43,28.96,0.47,1.19,0.04,237.06,244.62,"None",1
"383",2021091207,3828,42427,40,"2021-09-12T19:59:59.100",58,"ARI","right",79.38,28.94,0.59,1.07,0.05,241.49,249.97,"None",1
"384",2021091207,3828,42427,41,"2021-09-12T19:59:59.200",58,"ARI","right",79.31,28.92,0.73,1.11,0.07,246.3,254.55,"None",1
"385",2021091207,3828,42427,42,"2021-09-12T19:59:59.300",58,"ARI","right",79.23,28.91,0.84,1.06,0.08,249.06,259.66,"None",1
"386",2021091207,3828,42427,43,"2021-09-12T19:59:59.400",58,"ARI","right",79.15,28.89,0.91,0.81,0.09,250.74,262.29,"None",1
"387",2021091207,3828,42427,44,"2021-09-12T19:59:59.500",58,"ARI","right",79.06,28.88,0.96,0.53,0.09,252.48,261.43,"qb_sack",1
"388",2021091207,3828,42427,45,"2021-09-12T19:59:59.600",58,"ARI","right",78.96,28.86,0.98,0.26,0.1,254.68,260.37,"None",1
"389",2021091207,3828,42427,46,"2021-09-12T19:59:59.700",58,"ARI","right",78.87,28.85,0.98,0.08,0.1,256.55,261,"None",1
"390",2021091207,3828,42427,47,"2021-09-12T19:59:59.800",58,"ARI","right",78.77,28.83,0.97,0.11,0.1,259.38,259.42,"None",1
"391",2021091207,3828,42427,48,"2021-09-12T19:59:59.900",58,"ARI","right",78.68,28.81,0.95,0.24,0.1,261.68,257.58,"None",1
"392",2021091207,3828,42427,49,"2021-09-12T20:00:00.000",58,"ARI","right",78.58,28.79,0.94,0.24,0.1,264.28,260.19,"None",1
"393",2021091207,3828,43334,1,"2021-09-12T19:59:55.200",22,"TEN","right",73.99,25.87,0.14,0.12,0.02,79.21,296.9,"None",1
"394",2021091207,3828,43334,2,"2021-09-12T19:59:55.300",22,"TEN","right",73.97,25.87,0.15,0.09,0.01,79.21,292.44,"None",1
"395",2021091207,3828,43334,3,"2021-09-12T19:59:55.400",22,"TEN","right",73.97,25.89,0.16,0.27,0.02,79.93,325.64,"None",1
"396",2021091207,3828,43334,4,"2021-09-12T19:59:55.500",22,"TEN","right",73.97,25.89,0.11,0.5,0.01,79.01,19.17,"None",1
"397",2021091207,3828,43334,5,"2021-09-12T19:59:55.600",22,"TEN","right",73.98,25.9,0.12,0.46,0.01,79.01,33.34,"None",1
"398",2021091207,3828,43334,6,"2021-09-12T19:59:55.700",22,"TEN","right",73.99,25.91,0.14,0.41,0.01,77.37,47.24,"ball_snap",1
"399",2021091207,3828,43334,7,"2021-09-12T19:59:55.800",22,"TEN","right",74,25.92,0.19,0.35,0.02,76.77,37.11,"None",1
"400",2021091207,3828,43334,8,"2021-09-12T19:59:55.900",22,"TEN","right",74,25.95,0.4,0.87,0.03,78.78,14.72,"None",1
"401",2021091207,3828,43334,9,"2021-09-12T19:59:56.000",22,"TEN","right",74.02,26,0.63,1.36,0.05,78.78,13.65,"None",1
"402",2021091207,3828,43334,10,"2021-09-12T19:59:56.100",22,"TEN","right",74.04,26.08,0.82,1.53,0.07,77.32,13.69,"None",1
"403",2021091207,3828,43334,11,"2021-09-12T19:59:56.200",22,"TEN","right",74.06,26.17,1.09,1.75,0.1,76.66,13.19,"None",1
"404",2021091207,3828,43334,12,"2021-09-12T19:59:56.300",22,"TEN","right",74.09,26.29,1.29,1.66,0.12,75.26,11.77,"None",1
"405",2021091207,3828,43334,13,"2021-09-12T19:59:56.400",22,"TEN","right",74.11,26.43,1.51,1.63,0.14,71.66,7.86,"None",1
"406",2021091207,3828,43334,14,"2021-09-12T19:59:56.500",22,"TEN","right",74.12,26.58,1.66,1.39,0.16,69.04,5.04,"None",1
"407",2021091207,3828,43334,15,"2021-09-12T19:59:56.600",22,"TEN","right",74.12,26.77,1.87,1.42,0.18,65.68,0.21,"None",1
"408",2021091207,3828,43334,16,"2021-09-12T19:59:56.700",22,"TEN","right",74.11,26.97,2.06,1.43,0.2,63.83,355.97,"None",1
"409",2021091207,3828,43334,17,"2021-09-12T19:59:56.800",22,"TEN","right",74.09,27.18,2.18,1.33,0.21,62.79,352.55,"None",1
"410",2021091207,3828,43334,18,"2021-09-12T19:59:56.900",22,"TEN","right",74.04,27.4,2.28,1.3,0.23,61.42,347.45,"None",1
"411",2021091207,3828,43334,19,"2021-09-12T19:59:57.000",22,"TEN","right",73.99,27.61,2.22,0.89,0.21,59.83,345.87,"None",1
"412",2021091207,3828,43334,20,"2021-09-12T19:59:57.100",22,"TEN","right",73.94,27.8,2.09,0.77,0.2,59.83,344.67,"None",1
"413",2021091207,3828,43334,21,"2021-09-12T19:59:57.200",22,"TEN","right",73.89,27.98,1.86,1.22,0.18,62.8,341.65,"None",1
"414",2021091207,3828,43334,22,"2021-09-12T19:59:57.300",22,"TEN","right",73.85,28.11,1.45,1.92,0.14,69.69,341.57,"None",1
"415",2021091207,3828,43334,23,"2021-09-12T19:59:57.400",22,"TEN","right",73.82,28.22,1.11,2.41,0.12,79.34,343.22,"None",1
"416",2021091207,3828,43334,24,"2021-09-12T19:59:57.500",22,"TEN","right",73.8,28.3,0.75,2.83,0.08,90.25,347.09,"None",1
"417",2021091207,3828,43334,25,"2021-09-12T19:59:57.600",22,"TEN","right",73.81,28.35,0.37,3,0.05,100.66,5.92,"None",1
"418",2021091207,3828,43334,26,"2021-09-12T19:59:57.700",22,"TEN","right",73.83,28.37,0.26,2.83,0.03,119.73,65.91,"None",1
"419",2021091207,3828,43334,27,"2021-09-12T19:59:57.800",22,"TEN","right",73.86,28.37,0.37,2.53,0.03,136.85,107.32,"None",1
"420",2021091207,3828,43334,28,"2021-09-12T19:59:57.900",22,"TEN","right",73.9,28.35,0.55,2.04,0.05,147.29,118.85,"None",1
"421",2021091207,3828,43334,29,"2021-09-12T19:59:58.000",22,"TEN","right",73.95,28.33,0.62,1.34,0.05,156.69,123.46,"None",1
"422",2021091207,3828,43334,30,"2021-09-12T19:59:58.100",22,"TEN","right",74,28.31,0.59,0.52,0.06,166.9,118.15,"None",1
"423",2021091207,3828,43334,31,"2021-09-12T19:59:58.200",22,"TEN","right",74.05,28.29,0.54,0.14,0.05,171.64,114.86,"None",1
"424",2021091207,3828,43334,32,"2021-09-12T19:59:58.300",22,"TEN","right",74.07,28.27,0.33,0.83,0.03,175.18,116.01,"None",1
"425",2021091207,3828,43334,33,"2021-09-12T19:59:58.400",22,"TEN","right",74.1,28.26,0.2,1.12,0.02,179.26,110.75,"None",1
"426",2021091207,3828,43334,34,"2021-09-12T19:59:58.500",22,"TEN","right",74.11,28.26,0.07,1.22,0.01,182.73,93.65,"None",1
"427",2021091207,3828,43334,35,"2021-09-12T19:59:58.600",22,"TEN","right",74.12,28.25,0.02,0.96,0.01,186.02,103.09,"None",1
"428",2021091207,3828,43334,36,"2021-09-12T19:59:58.700",22,"TEN","right",74.11,28.25,0.08,0.78,0.01,188.46,264.13,"None",1
"429",2021091207,3828,43334,37,"2021-09-12T19:59:58.800",22,"TEN","right",74.1,28.25,0.15,0.57,0.01,190.55,243.83,"None",1
"430",2021091207,3828,43334,38,"2021-09-12T19:59:58.900",22,"TEN","right",74.08,28.23,0.19,0.49,0.02,191.19,222.86,"None",1
"431",2021091207,3828,43334,39,"2021-09-12T19:59:59.000",22,"TEN","right",74.07,28.22,0.25,0.64,0.02,193.09,210.25,"None",1
"432",2021091207,3828,43334,40,"2021-09-12T19:59:59.100",22,"TEN","right",74.06,28.19,0.35,0.82,0.03,194.83,190.87,"None",1
"433",2021091207,3828,43334,41,"2021-09-12T19:59:59.200",22,"TEN","right",74.05,28.15,0.43,0.74,0.04,197.92,193.61,"None",1
"434",2021091207,3828,43334,42,"2021-09-12T19:59:59.300",22,"TEN","right",74.04,28.1,0.5,0.66,0.05,203.23,191.84,"None",1
"435",2021091207,3828,43334,43,"2021-09-12T19:59:59.400",22,"TEN","right",74.03,28.05,0.55,0.49,0.05,207.65,192.31,"None",1
"436",2021091207,3828,43334,44,"2021-09-12T19:59:59.500",22,"TEN","right",74.01,28,0.55,0.25,0.05,211.9,194.94,"qb_sack",1
"437",2021091207,3828,43334,45,"2021-09-12T19:59:59.600",22,"TEN","right",73.99,27.95,0.56,0.31,0.05,217.65,204.35,"None",1
"438",2021091207,3828,43334,46,"2021-09-12T19:59:59.700",22,"TEN","right",73.96,27.9,0.59,0.51,0.06,221.8,213.81,"None",1
"439",2021091207,3828,43334,47,"2021-09-12T19:59:59.800",22,"TEN","right",73.91,27.85,0.68,0.63,0.07,225.04,221.37,"None",1
"440",2021091207,3828,43334,48,"2021-09-12T19:59:59.900",22,"TEN","right",73.86,27.8,0.71,0.57,0.07,229.99,225.71,"None",1
"441",2021091207,3828,43334,49,"2021-09-12T20:00:00.000",22,"TEN","right",73.81,27.75,0.74,0.52,0.07,235.78,230.67,"None",1
"442",2021091207,3828,43556,1,"2021-09-12T19:59:55.200",80,"TEN","right",78.29,17.09,0.07,0.16,0,93.11,142,"None",1
"443",2021091207,3828,43556,2,"2021-09-12T19:59:55.300",80,"TEN","right",78.29,17.08,0.07,0.14,0.01,93.69,170.44,"None",1
"444",2021091207,3828,43556,3,"2021-09-12T19:59:55.400",80,"TEN","right",78.3,17.07,0.1,0.21,0.01,92.26,131.73,"None",1
"445",2021091207,3828,43556,4,"2021-09-12T19:59:55.500",80,"TEN","right",78.31,17.06,0.12,0.18,0.01,92.26,130.02,"None",1
"446",2021091207,3828,43556,5,"2021-09-12T19:59:55.600",80,"TEN","right",78.33,17.05,0.22,0.44,0.02,92.26,107.01,"None",1
"447",2021091207,3828,43556,6,"2021-09-12T19:59:55.700",80,"TEN","right",78.36,17.05,0.33,0.71,0.03,92.26,90.35,"ball_snap",1
"448",2021091207,3828,43556,7,"2021-09-12T19:59:55.800",80,"TEN","right",78.42,17.06,0.59,1.36,0.05,92.26,77.86,"None",1
"449",2021091207,3828,43556,8,"2021-09-12T19:59:55.900",80,"TEN","right",78.49,17.08,0.88,1.94,0.08,93.56,69.66,"None",1
"450",2021091207,3828,43556,9,"2021-09-12T19:59:56.000",80,"TEN","right",78.59,17.12,1.15,2.03,0.11,90.6,67.25,"None",1
"451",2021091207,3828,43556,10,"2021-09-12T19:59:56.100",80,"TEN","right",78.72,17.18,1.47,2.28,0.14,87,65.56,"None",1
"452",2021091207,3828,43556,11,"2021-09-12T19:59:56.200",80,"TEN","right",78.89,17.28,2.05,3.18,0.2,84.07,58.24,"None",1
"453",2021091207,3828,43556,12,"2021-09-12T19:59:56.300",80,"TEN","right",79.08,17.42,2.53,3.57,0.24,85.63,53.44,"None",1
"454",2021091207,3828,43556,13,"2021-09-12T19:59:56.400",80,"TEN","right",79.3,17.6,3.01,3.6,0.29,85.63,50.94,"None",1
"455",2021091207,3828,43556,14,"2021-09-12T19:59:56.500",80,"TEN","right",79.56,17.8,3.43,3.29,0.33,84.74,50.71,"None",1
"456",2021091207,3828,43556,15,"2021-09-12T19:59:56.600",80,"TEN","right",79.86,18.03,3.91,3.27,0.38,84.74,51.87,"None",1
"457",2021091207,3828,43556,16,"2021-09-12T19:59:56.700",80,"TEN","right",80.18,18.28,4.29,3.07,0.41,80.72,53.33,"None",1
"458",2021091207,3828,43556,17,"2021-09-12T19:59:56.800",80,"TEN","right",80.54,18.54,4.57,2.63,0.44,73.9,55.02,"None",1
"459",2021091207,3828,43556,18,"2021-09-12T19:59:56.900",80,"TEN","right",80.94,18.8,4.87,2.57,0.47,70.83,58.05,"None",1
"460",2021091207,3828,43556,19,"2021-09-12T19:59:57.000",80,"TEN","right",81.37,19.06,5.16,2.68,0.5,68.51,61.24,"None",1
"461",2021091207,3828,43556,20,"2021-09-12T19:59:57.100",80,"TEN","right",81.85,19.3,5.45,2.82,0.53,73.16,64.28,"None",1
"462",2021091207,3828,43556,21,"2021-09-12T19:59:57.200",80,"TEN","right",82.35,19.53,5.63,2.75,0.55,71.35,67.17,"None",1
"463",2021091207,3828,43556,22,"2021-09-12T19:59:57.300",80,"TEN","right",82.9,19.71,5.83,3.27,0.58,73.73,72.83,"None",1
"464",2021091207,3828,43556,23,"2021-09-12T19:59:57.400",80,"TEN","right",83.48,19.86,6.03,3.32,0.6,77.18,76.81,"None",1
"465",2021091207,3828,43556,24,"2021-09-12T19:59:57.500",80,"TEN","right",84.08,19.97,6.19,3.46,0.61,79.93,81.01,"None",1
"466",2021091207,3828,43556,25,"2021-09-12T19:59:57.600",80,"TEN","right",84.71,20.05,6.34,3.39,0.63,79.06,84.38,"None",1
"467",2021091207,3828,43556,26,"2021-09-12T19:59:57.700",80,"TEN","right",85.34,20.09,6.43,3.16,0.64,79.86,87.85,"None",1
"468",2021091207,3828,43556,27,"2021-09-12T19:59:57.800",80,"TEN","right",85.99,20.1,6.46,2.94,0.65,85.1,90.95,"None",1
"469",2021091207,3828,43556,28,"2021-09-12T19:59:57.900",80,"TEN","right",86.64,20.05,6.45,3.45,0.65,93.43,95.72,"None",1
"470",2021091207,3828,43556,29,"2021-09-12T19:59:58.000",80,"TEN","right",87.27,19.97,6.43,3.64,0.64,99.12,99.76,"None",1
"471",2021091207,3828,43556,30,"2021-09-12T19:59:58.100",80,"TEN","right",87.9,19.83,6.38,3.79,0.64,105.21,104.1,"None",1
"472",2021091207,3828,43556,31,"2021-09-12T19:59:58.200",80,"TEN","right",88.51,19.65,6.31,3.67,0.64,109.12,107.84,"None",1
"473",2021091207,3828,43556,32,"2021-09-12T19:59:58.300",80,"TEN","right",89.1,19.42,6.35,4.05,0.64,119.09,113.4,"None",1
"474",2021091207,3828,43556,33,"2021-09-12T19:59:58.400",80,"TEN","right",89.68,19.12,6.43,4.42,0.65,142.64,119.06,"None",1
"475",2021091207,3828,43556,34,"2021-09-12T19:59:58.500",80,"TEN","right",90.23,18.78,6.47,4.27,0.65,156.13,123.78,"None",1
"476",2021091207,3828,43556,35,"2021-09-12T19:59:58.600",80,"TEN","right",90.75,18.38,6.55,4.14,0.66,167.7,128.56,"None",1
"477",2021091207,3828,43556,36,"2021-09-12T19:59:58.700",80,"TEN","right",91.25,17.95,6.57,3.79,0.66,181.48,132.38,"None",1
"478",2021091207,3828,43556,37,"2021-09-12T19:59:58.800",80,"TEN","right",91.72,17.47,6.67,4.22,0.67,204.84,137.69,"None",1
"479",2021091207,3828,43556,38,"2021-09-12T19:59:58.900",80,"TEN","right",92.14,16.95,6.75,4.23,0.67,208.62,142.45,"None",1
"480",2021091207,3828,43556,39,"2021-09-12T19:59:59.000",80,"TEN","right",92.53,16.39,6.81,4.1,0.68,209.82,146.94,"None",1
"481",2021091207,3828,43556,40,"2021-09-12T19:59:59.100",80,"TEN","right",92.88,15.8,6.81,4.03,0.68,205.7,151.32,"None",1
"482",2021091207,3828,43556,41,"2021-09-12T19:59:59.200",80,"TEN","right",93.18,15.19,6.77,4,0.68,205.7,155.53,"None",1
"483",2021091207,3828,43556,42,"2021-09-12T19:59:59.300",80,"TEN","right",93.44,14.58,6.66,3.94,0.67,205.7,159.24,"None",1
"484",2021091207,3828,43556,43,"2021-09-12T19:59:59.400",80,"TEN","right",93.65,13.95,6.53,3.87,0.66,205.7,163.07,"None",1
"485",2021091207,3828,43556,44,"2021-09-12T19:59:59.500",80,"TEN","right",93.81,13.33,6.36,3.87,0.64,204.32,167,"qb_sack",1
"486",2021091207,3828,43556,45,"2021-09-12T19:59:59.600",80,"TEN","right",93.93,12.71,6.2,3.77,0.63,202.99,170.53,"None",1
"487",2021091207,3828,43556,46,"2021-09-12T19:59:59.700",80,"TEN","right",94.01,12.11,6,3.83,0.61,201.1,174.57,"None",1
"488",2021091207,3828,43556,47,"2021-09-12T19:59:59.800",80,"TEN","right",94.04,11.52,5.8,3.66,0.59,198.74,178,"None",1
"489",2021091207,3828,43556,48,"2021-09-12T19:59:59.900",80,"TEN","right",94.05,10.96,5.56,3.5,0.57,194.95,181.1,"None",1
"490",2021091207,3828,43556,49,"2021-09-12T20:00:00.000",80,"TEN","right",94.03,10.41,5.31,3.32,0.54,192.04,183.7,"None",1
"491",2021091207,3828,44848,1,"2021-09-12T19:59:55.200",3,"ARI","right",95.11,31.12,1.3,0.3,0.13,260.62,61.72,"None",1
"492",2021091207,3828,44848,2,"2021-09-12T19:59:55.300",3,"ARI","right",95.22,31.21,1.38,0.3,0.14,269.62,55.11,"None",1
"493",2021091207,3828,44848,3,"2021-09-12T19:59:55.400",3,"ARI","right",95.33,31.29,1.41,0.24,0.14,273.98,54.69,"None",1
"494",2021091207,3828,44848,4,"2021-09-12T19:59:55.500",3,"ARI","right",95.45,31.37,1.44,0.22,0.14,284.42,54.37,"None",1
"495",2021091207,3828,44848,5,"2021-09-12T19:59:55.600",3,"ARI","right",95.57,31.45,1.45,0.08,0.14,288.44,55.62,"None",1
"496",2021091207,3828,44848,6,"2021-09-12T19:59:55.700",3,"ARI","right",95.7,31.53,1.5,0.18,0.15,290.6,58.13,"ball_snap",1
"497",2021091207,3828,44848,7,"2021-09-12T19:59:55.800",3,"ARI","right",95.83,31.61,1.56,0.24,0.16,291.94,58.85,"None",1
"498",2021091207,3828,44848,8,"2021-09-12T19:59:55.900",3,"ARI","right",95.97,31.7,1.62,0.17,0.16,289.36,57.73,"None",1
"499",2021091207,3828,44848,9,"2021-09-12T19:59:56.000",3,"ARI","right",96.1,31.79,1.63,0.08,0.16,290.69,56.96,"None",1
"500",2021091207,3828,44848,10,"2021-09-12T19:59:56.100",3,"ARI","right",96.25,31.89,1.77,0.42,0.18,296.53,54.29,"None",1
"501",2021091207,3828,44848,11,"2021-09-12T19:59:56.200",3,"ARI","right",96.41,32.01,1.95,0.71,0.2,301.3,52.31,"None",1
"502",2021091207,3828,44848,12,"2021-09-12T19:59:56.300",3,"ARI","right",96.57,32.16,2.2,1.14,0.22,302.86,48.5,"None",1
"503",2021091207,3828,44848,13,"2021-09-12T19:59:56.400",3,"ARI","right",96.74,32.32,2.37,1.27,0.23,302.86,46.19,"None",1
"504",2021091207,3828,44848,14,"2021-09-12T19:59:56.500",3,"ARI","right",96.92,32.5,2.56,1.38,0.25,303.92,43.71,"None",1
"505",2021091207,3828,44848,15,"2021-09-12T19:59:56.600",3,"ARI","right",97.11,32.7,2.79,1.38,0.27,303.92,42.85,"None",1
"506",2021091207,3828,44848,16,"2021-09-12T19:59:56.700",3,"ARI","right",97.31,32.93,3.08,1.52,0.3,308.37,41.54,"None",1
"507",2021091207,3828,44848,17,"2021-09-12T19:59:56.800",3,"ARI","right",97.53,33.18,3.32,1.5,0.33,310.87,40.54,"None",1
"508",2021091207,3828,44848,18,"2021-09-12T19:59:56.900",3,"ARI","right",97.75,33.44,3.47,1.2,0.34,307.96,40.6,"None",1
"509",2021091207,3828,44848,19,"2021-09-12T19:59:57.000",3,"ARI","right",97.98,33.7,3.6,0.88,0.36,307.12,40.74,"None",1
"510",2021091207,3828,44848,20,"2021-09-12T19:59:57.100",3,"ARI","right",98.23,33.99,3.76,0.71,0.38,307.12,41.14,"None",1
"511",2021091207,3828,44848,21,"2021-09-12T19:59:57.200",3,"ARI","right",98.5,34.27,3.86,0.49,0.39,306.29,42.22,"None",1
"512",2021091207,3828,44848,22,"2021-09-12T19:59:57.300",3,"ARI","right",98.78,34.55,3.92,0.57,0.39,301.31,44.4,"None",1
"513",2021091207,3828,44848,23,"2021-09-12T19:59:57.400",3,"ARI","right",99.06,34.82,3.95,0.67,0.4,290.92,45.87,"None",1
"514",2021091207,3828,44848,24,"2021-09-12T19:59:57.500",3,"ARI","right",99.37,35.07,3.95,1.37,0.4,278.25,50.11,"None",1
"515",2021091207,3828,44848,25,"2021-09-12T19:59:57.600",3,"ARI","right",99.68,35.3,3.87,1.83,0.39,263.64,53.78,"None",1
"516",2021091207,3828,44848,26,"2021-09-12T19:59:57.700",3,"ARI","right",100,35.51,3.78,2.29,0.38,246.29,58.64,"None",1
"517",2021091207,3828,44848,27,"2021-09-12T19:59:57.800",3,"ARI","right",100.33,35.68,3.68,2.5,0.37,233.19,63.75,"None",1
"518",2021091207,3828,44848,28,"2021-09-12T19:59:57.900",3,"ARI","right",100.67,35.81,3.56,2.76,0.36,218.63,69.56,"None",1
"519",2021091207,3828,44848,29,"2021-09-12T19:59:58.000",3,"ARI","right",101,35.91,3.46,3.04,0.35,214.84,75.87,"None",1
"520",2021091207,3828,44848,30,"2021-09-12T19:59:58.100",3,"ARI","right",101.34,35.97,3.38,3.31,0.34,213.74,82.67,"None",1
"521",2021091207,3828,44848,31,"2021-09-12T19:59:58.200",3,"ARI","right",101.67,36,3.25,3.15,0.33,210.85,88.86,"None",1
"522",2021091207,3828,44848,32,"2021-09-12T19:59:58.300",3,"ARI","right",101.99,35.98,3.19,3.09,0.32,205.28,96.02,"None",1
"523",2021091207,3828,44848,33,"2021-09-12T19:59:58.400",3,"ARI","right",102.3,35.92,3.15,2.85,0.32,202.8,102.08,"None",1
"524",2021091207,3828,44848,34,"2021-09-12T19:59:58.500",3,"ARI","right",102.61,35.84,3.17,2.62,0.32,201.76,107.82,"None",1
"525",2021091207,3828,44848,35,"2021-09-12T19:59:58.600",3,"ARI","right",102.91,35.73,3.16,2.27,0.32,200.27,112.26,"None",1
"526",2021091207,3828,44848,36,"2021-09-12T19:59:58.700",3,"ARI","right",103.18,35.61,3.04,1.96,0.3,199.22,115.92,"None",1
"527",2021091207,3828,44848,37,"2021-09-12T19:59:58.800",3,"ARI","right",103.44,35.47,2.93,1.75,0.29,197.79,118.98,"None",1
"528",2021091207,3828,44848,38,"2021-09-12T19:59:58.900",3,"ARI","right",103.69,35.33,2.82,1.59,0.28,196.47,121.58,"None",1
"529",2021091207,3828,44848,39,"2021-09-12T19:59:59.000",3,"ARI","right",103.92,35.18,2.73,1.51,0.28,196.47,124.32,"None",1
"530",2021091207,3828,44848,40,"2021-09-12T19:59:59.100",3,"ARI","right",104.14,35.02,2.61,1.45,0.27,197.97,126.4,"None",1
"531",2021091207,3828,44848,41,"2021-09-12T19:59:59.200",3,"ARI","right",104.34,34.87,2.48,1.47,0.25,200.5,128.79,"None",1
"532",2021091207,3828,44848,42,"2021-09-12T19:59:59.300",3,"ARI","right",104.52,34.72,2.31,1.52,0.24,203.65,130.24,"None",1
"533",2021091207,3828,44848,43,"2021-09-12T19:59:59.400",3,"ARI","right",104.69,34.58,2.07,1.72,0.21,207.47,131.38,"None",1
"534",2021091207,3828,44848,44,"2021-09-12T19:59:59.500",3,"ARI","right",104.82,34.46,1.78,1.99,0.19,214.12,132.4,"qb_sack",1
"535",2021091207,3828,44848,45,"2021-09-12T19:59:59.600",3,"ARI","right",104.94,34.35,1.48,2.2,0.16,220.84,132.59,"None",1
"536",2021091207,3828,44848,46,"2021-09-12T19:59:59.700",3,"ARI","right",105.03,34.27,1.11,2.51,0.12,228.17,134.42,"None",1
"537",2021091207,3828,44848,47,"2021-09-12T19:59:59.800",3,"ARI","right",105.09,34.21,0.8,2.5,0.09,255.2,132.05,"None",1
"538",2021091207,3828,44848,48,"2021-09-12T19:59:59.900",3,"ARI","right",105.14,34.18,0.51,2.41,0.06,277.54,126,"None",1
"539",2021091207,3828,44848,49,"2021-09-12T20:00:00.000",3,"ARI","right",105.17,34.15,0.28,2.15,0.04,290.74,124,"None",1
"540",2021091207,3828,45355,1,"2021-09-12T19:59:55.200",86,"TEN","right",77.34,19.17,0.05,0.27,0.01,156.39,86.69,"None",1
"541",2021091207,3828,45355,2,"2021-09-12T19:59:55.300",86,"TEN","right",77.34,19.16,0.02,0.32,0,154.37,168.35,"None",1
"542",2021091207,3828,45355,3,"2021-09-12T19:59:55.400",86,"TEN","right",77.35,19.17,0.07,0.2,0.01,144.4,65.37,"None",1
"543",2021091207,3828,45355,4,"2021-09-12T19:59:55.500",86,"TEN","right",77.37,19.16,0.16,0.19,0.02,137.8,95.25,"None",1
"544",2021091207,3828,45355,5,"2021-09-12T19:59:55.600",86,"TEN","right",77.39,19.15,0.24,0.39,0.03,130.68,118.53,"None",1
"545",2021091207,3828,45355,6,"2021-09-12T19:59:55.700",86,"TEN","right",77.43,19.14,0.38,0.73,0.04,123.92,115.89,"ball_snap",1
"546",2021091207,3828,45355,7,"2021-09-12T19:59:55.800",86,"TEN","right",77.48,19.11,0.59,1.15,0.06,125.84,116.98,"None",1
"547",2021091207,3828,45355,8,"2021-09-12T19:59:55.900",86,"TEN","right",77.54,19.06,0.83,1.48,0.08,128.93,127.93,"None",1
"548",2021091207,3828,45355,9,"2021-09-12T19:59:56.000",86,"TEN","right",77.6,19,0.9,1.33,0.08,134.24,140.09,"None",1
"549",2021091207,3828,45355,10,"2021-09-12T19:59:56.100",86,"TEN","right",77.65,18.92,0.96,1.14,0.09,139.3,146.84,"None",1
"550",2021091207,3828,45355,11,"2021-09-12T19:59:56.200",86,"TEN","right",77.7,18.84,1.03,1.14,0.1,143.31,154.5,"None",1
"551",2021091207,3828,45355,12,"2021-09-12T19:59:56.300",86,"TEN","right",77.72,18.74,1.07,1.35,0.1,151.08,168.18,"None",1
"552",2021091207,3828,45355,13,"2021-09-12T19:59:56.400",86,"TEN","right",77.72,18.62,1.19,1.73,0.12,155.76,181.28,"None",1
"553",2021091207,3828,45355,14,"2021-09-12T19:59:56.500",86,"TEN","right",77.71,18.49,1.35,1.68,0.13,162.66,187.4,"None",1
"554",2021091207,3828,45355,15,"2021-09-12T19:59:56.600",86,"TEN","right",77.68,18.34,1.52,1.67,0.15,164.94,194.68,"None",1
"555",2021091207,3828,45355,16,"2021-09-12T19:59:56.700",86,"TEN","right",77.64,18.17,1.76,1.58,0.17,166.99,195.29,"None",1
"556",2021091207,3828,45355,17,"2021-09-12T19:59:56.800",86,"TEN","right",77.6,18,1.9,1.27,0.18,170.77,195.79,"None",1
"557",2021091207,3828,45355,18,"2021-09-12T19:59:56.900",86,"TEN","right",77.56,17.79,2.07,1.18,0.2,174.34,190.87,"None",1
"558",2021091207,3828,45355,19,"2021-09-12T19:59:57.000",86,"TEN","right",77.54,17.57,2.33,1.62,0.23,176.83,186.16,"None",1
"559",2021091207,3828,45355,20,"2021-09-12T19:59:57.100",86,"TEN","right",77.54,17.31,2.7,2.47,0.26,174.67,179.79,"None",1
"560",2021091207,3828,45355,21,"2021-09-12T19:59:57.200",86,"TEN","right",77.55,17.01,3.06,3.07,0.29,174.67,175.35,"None",1
"561",2021091207,3828,45355,22,"2021-09-12T19:59:57.300",86,"TEN","right",77.59,16.69,3.44,3.51,0.33,175.77,170.87,"None",1
"562",2021091207,3828,45355,23,"2021-09-12T19:59:57.400",86,"TEN","right",77.66,16.34,3.8,3.35,0.36,171.52,167.23,"None",1
"563",2021091207,3828,45355,24,"2021-09-12T19:59:57.500",86,"TEN","right",77.77,15.94,4.29,3.62,0.41,172.09,162.78,"None",1
