"week","gameId","playId","pos_team","def_team","down","yardstogo","def_coverage","def_covtype","def_playersinbox","line_betw","pressure"
4,2021093000,1570,"JAX","CIN","3rd",8,"Cover-0","Man",7,0.0156966490299823,0
4,2021093000,1934,"JAX","CIN","3rd",7,"Cover-1","Man",6,0.0133786848072562,0
4,2021093000,2387,"JAX","CIN","2nd",6,"Cover-1","Man",7,0.0272278911564626,0
4,2021093000,2483,"JAX","CIN","3rd",2,"Cover-1","Man",5,0.0257720057720058,0
4,2021093000,2505,"JAX","CIN","4th/2pc",2,"Cover-1","Man",6,0.0264357864357864,0
4,2021093000,2555,"JAX","CIN","2nd",8,"Cover-2","Zone",7,0.0200226757369615,0
4,2021093000,2579,"JAX","CIN","3rd",3,"Cover-3","Zone",6,0.020327380952381,0
4,2021093000,2608,"JAX","CIN","1st",6,"Red Zone","Other",6,0.0135907335907336,0
4,2021093000,2651,"JAX","CIN","2nd",8,"Cover-1","Man",6,0.0205820105820106,0
4,2021093000,3073,"JAX","CIN","1st",10,"Cover-1","Man",7,0.0432432432432432,0
4,2021093000,3118,"JAX","CIN","3rd",2,"Cover-1","Man",6,0.0148015873015873,0
4,2021093000,3163,"JAX","CIN","2nd",6,"Quarters","Zone",6,0.0260696517412935,0
4,2021093000,3206,"JAX","CIN","3rd",4,"Cover-1","Man",6,0.0156414565826331,0
5,2021101004,77,"JAX","TEN","2nd",10,"Quarters","Zone",7,0.0249833887043189,0
5,2021101004,99,"JAX","TEN","3rd",10,"Cover-2","Zone",4,0.0147023809523809,0
5,2021101004,479,"JAX","TEN","1st",10,"Quarters","Zone",7,0.0242950513538749,0
5,2021101004,503,"JAX","TEN","1st",10,"Cover-3","Zone",7,0.032363315696649,0
5,2021101004,538,"JAX","TEN","1st",20,"Cover-3","Zone",6,0.0167195767195767,0
5,2021101004,585,"JAX","TEN","2nd",10,"Cover-1","Man",6,0.0232212885154062,0
5,2021101004,609,"JAX","TEN","3rd",12,"Quarters","Zone",3,0.0163059163059163,0
5,2021101004,1035,"JAX","TEN","3rd",3,"Cover-1","Man",6,0.0243243243243243,0
5,2021101004,1059,"JAX","TEN","1st",10,"Cover-3","Zone",6,0.0312280701754386,0
5,2021101004,1083,"JAX","TEN","2nd",3,"Cover-3","Zone",7,0.0238492063492063,0
5,2021101004,1182,"JAX","TEN","4th/2pc",1,"Cover-0","Man",7,0.0291954022988506,0
5,2021101004,1547,"JAX","TEN","1st",10,"Cover-1","Man",5,0.0142380952380952,0
5,2021101004,1590,"JAX","TEN","3rd",8,"Cover-1","Man",6,0.0167479674796748,0
5,2021101004,1857,"JAX","TEN","1st",10,"Cover-2","Zone",4,0.00425396825396825,0
5,2021101004,1881,"JAX","TEN","2nd",3,"Cover-2","Zone",4,0.00665379665379665,0
5,2021101004,1917,"JAX","TEN","3rd",7,"Other","Other",3,0.00329849012775843,0
5,2021101004,2493,"JAX","TEN","3rd",1,"Quarters","Zone",6,0.0179572118702554,0
5,2021101004,2784,"JAX","TEN","1st",10,"Cover-1","Man",7,0.0279619047619048,0
5,2021101004,2891,"JAX","TEN","1st",10,"Cover-3","Zone",6,0.0229885057471264,0
5,2021101004,2956,"JAX","TEN","2nd",9,"Red Zone","Other",7,0.0198809523809524,0
5,2021101004,3014,"JAX","TEN","4th/2pc",0,"Red Zone","Other",7,0.0389569160997732,0
5,2021101004,3129,"JAX","TEN","1st",10,"Cover-2","Zone",6,0.0229251700680272,0
5,2021101004,3157,"JAX","TEN","1st",10,"Cover-1","Man",8,0.0369230769230769,0
5,2021101004,3239,"JAX","TEN","1st",5,"Red Zone","Other",8,0.0485225885225885,0
5,2021101004,3261,"JAX","TEN","2nd",5,"Red Zone","Other",8,0.0324675324675325,0
5,2021101004,3515,"JAX","TEN","1st",10,"Quarters","Zone",6,0.0288761904761905,0
5,2021101004,3548,"JAX","TEN","1st",20,"Quarters","Zone",4,0.00989974937343358,0
5,2021101004,3595,"JAX","TEN","2nd",16,"Cover-2","Zone",5,0.00571428571428571,0
5,2021101004,3616,"JAX","TEN","3rd",8,"Cover-1","Man",4,0.0100207039337474,0
5,2021101004,3640,"JAX","TEN","4th/2pc",4,"Cover-1","Man",5,0.0221303258145363,0
5,2021101004,3861,"JAX","TEN","1st",10,"Cover-3","Zone",3,0.0102990033222591,1
5,2021101004,3885,"JAX","TEN","2nd",6,"Cover-2","Zone",4,0.00697554697554698,0
5,2021101004,3914,"JAX","TEN","3rd",1,"Cover-3","Zone",4,0.00585537918871253,0
5,2021101004,3956,"JAX","TEN","1st",10,"Cover-2","Zone",4,0.0044021164021164,0
5,2021101004,3997,"JAX","TEN","1st",10,"Cover-0","Man",4,0.0234154351395731,0
5,2021101004,4067,"JAX","TEN","1st",6,"Red Zone","Other",4,0.0236996336996337,0
5,2021101004,4089,"JAX","TEN","2nd",6,"Red Zone","Other",5,0.0155627705627706,0
6,2021101700,499,"JAX","MIA","1st",10,"Cover-2","Zone",7,0.0209251700680272,0
6,2021101700,544,"JAX","MIA","3rd",2,"Cover-3","Zone",6,0.0127450980392157,0
6,2021101700,632,"JAX","MIA","3rd",5,"Cover-6","Zone",5,0.0128822055137845,0
6,2021101700,994,"JAX","MIA","1st",10,"Cover-1","Man",7,0.0256559766763848,0
6,2021101700,1048,"JAX","MIA","2nd",19,"Cover-3","Zone",6,0.0127574750830565,0
6,2021101700,1077,"JAX","MIA","3rd",15,"Cover-3","Zone",6,0.00957026713124275,0
6,2021101700,1563,"JAX","MIA","1st",10,"Cover-1","Man",7,0.0410714285714286,0
6,2021101700,1592,"JAX","MIA","2nd",4,"Cover-3","Zone",6,0.0221130952380952,0
6,2021101700,1621,"JAX","MIA","1st",10,"Cover-3","Zone",7,0.0298185941043084,0
6,2021101700,1693,"JAX","MIA","2nd",15,"Cover-3","Zone",6,0.010952380952381,0
6,2021101700,1714,"JAX","MIA","3rd",4,"Cover-3","Zone",6,0.016984126984127,0
6,2021101700,1765,"JAX","MIA","1st",15,"Cover-3","Zone",8,0.0317933130699088,0
6,2021101700,1814,"JAX","MIA","2nd",15,"Cover-3","Zone",6,0.01331569664903,0
6,2021101700,1853,"JAX","MIA","3rd",15,"Quarters","Zone",6,0.0206984126984127,0
6,2021101700,2056,"JAX","MIA","1st",10,"Cover-1","Man",7,0.0230272108843537,0
6,2021101700,2085,"JAX","MIA","1st",10,"Cover-1","Man",6,0.0370899470899471,0
6,2021101700,2156,"JAX","MIA","3rd",6,"Cover-1","Man",5,0.0128354978354978,0
6,2021101700,2178,"JAX","MIA","4th/2pc",6,"Cover-2","Zone",5,0.0109115646258503,0
6,2021101700,2219,"JAX","MIA","1st",10,"Cover-1","Man",6,0.0134047619047619,0
6,2021101700,2467,"JAX","MIA","1st",10,"Cover-3","Zone",8,0.0252857142857143,0
6,2021101700,2514,"JAX","MIA","1st",15,"Cover-0","Man",8,0.024915514592934,0
6,2021101700,2536,"JAX","MIA","2nd",15,"Cover-3","Zone",8,0.0233333333333333,0
6,2021101700,2560,"JAX","MIA","1st",10,"Cover-3","Zone",6,0.0132075471698113,0
6,2021101700,3056,"JAX","MIA","2nd",7,"Cover-3","Zone",7,0.0321848739495798,0
6,2021101700,3080,"JAX","MIA","1st",10,"Quarters","Zone",6,0.0236402116402116,0
6,2021101700,3106,"JAX","MIA","1st",10,"Cover-3","Zone",8,0.0284093211752786,0
6,2021101700,3151,"JAX","MIA","2nd",9,"Quarters","Zone",7,0.0161111111111111,0
6,2021101700,3206,"JAX","MIA","1st",10,"Quarters","Zone",6,0.0143823326432022,0
6,2021101700,3280,"JAX","MIA","2nd",8,"Cover-1","Man",6,0.0246031746031746,0
6,2021101700,3309,"JAX","MIA","3rd",1,"Red Zone","Other",9,0.0460571428571429,0
6,2021101700,3609,"JAX","MIA","1st",10,"Cover-1","Man",7,0.0482392026578073,0
6,2021101700,3631,"JAX","MIA","2nd",10,"Cover-3","Zone",8,0.0153479853479853,0
6,2021101700,3678,"JAX","MIA","1st",15,"Cover-0","Man",7,0.02578231292517,0
6,2021101700,3700,"JAX","MIA","2nd",15,"Cover-3","Zone",6,0.00935817805383022,0
6,2021101700,3724,"JAX","MIA","3rd",5,"Cover-2","Zone",6,0.0252380952380952,0
6,2021101700,3951,"JAX","MIA","1st",10,"Cover-3","Zone",7,0.0228571428571429,0
6,2021101700,3980,"JAX","MIA","2nd",3,"Cover-3","Zone",6,0.0353439153439153,0
6,2021101700,4025,"JAX","MIA","2nd",8,"Quarters","Zone",6,0.0277489177489178,0
6,2021101700,4047,"JAX","MIA","3rd",8,"Cover-1","Man",5,0.0152669552669553,0
6,2021101700,4071,"JAX","MIA","1st",10,"Cover-0","Man",7,0.0163875205254516,0
6,2021101700,4120,"JAX","MIA","3rd",5,"Cover-2","Zone",6,0.0161657390228819,0
6,2021101700,4424,"JAX","MIA","3rd",20,"Cover-3","Zone",4,0.0080952380952381,0
6,2021101700,4498,"JAX","MIA","4th/2pc",8,"Cover-2","Zone",3,0.00384615384615385,0
8,2021103109,75,"JAX","SEA","2nd",6,"Cover-1","Man",6,0.017172619047619,0
8,2021103109,141,"JAX","SEA","2nd",6,"Cover-2","Zone",6,0.0180066445182724,0
8,2021103109,165,"JAX","SEA","3rd",5,"Cover-2","Zone",6,0.0132411674347158,0
8,2021103109,189,"JAX","SEA","1st",10,"Quarters","Zone",6,0.0215067519545131,0
8,2021103109,232,"JAX","SEA","3rd",9,"Cover-1","Man",6,0.0198205659075224,0
8,2021103109,623,"JAX","SEA","3rd",2,"Cover-2","Zone",5,0.0125132275132275,0
8,2021103109,855,"JAX","SEA","1st",15,"Cover-3","Zone",7,0.0246218487394958,0
8,2021103109,903,"JAX","SEA","1st",10,"Cover-1","Man",7,0.034010989010989,0
8,2021103109,1242,"JAX","SEA","2nd",8,"Cover-3","Zone",8,0.0333531746031746,0
8,2021103109,1316,"JAX","SEA","1st",10,"Cover-2","Zone",6,0.013469387755102,0
8,2021103109,1359,"JAX","SEA","3rd",6,"Cover-3","Zone",6,0.0147502903600465,0
8,2021103109,1381,"JAX","SEA","4th/2pc",6,"Cover-3","Zone",6,0.00922530206112295,0
8,2021103109,2031,"JAX","SEA","1st",10,"Cover-3","Zone",7,0.0195604395604396,0
8,2021103109,2095,"JAX","SEA","4th/2pc",3,"Cover-3","Zone",6,0.0104529616724739,0
8,2021103109,2362,"JAX","SEA","1st",10,"Cover-6","Zone",5,0.00835164835164836,0
8,2021103109,2688,"JAX","SEA","3rd",1,"Cover-3","Zone",8,0.0419480519480519,0
8,2021103109,2734,"JAX","SEA","1st",10,"Cover-3","Zone",7,0.0193798449612403,0
8,2021103109,2847,"JAX","SEA","3rd",10,"Cover-1","Man",5,0.00771929824561404,0
8,2021103109,2869,"JAX","SEA","4th/2pc",10,"Cover-1","Man",6,0.0162637362637363,0
8,2021103109,3020,"JAX","SEA","1st",10,"Cover-6","Zone",6,0.0125661375661376,0
8,2021103109,3044,"JAX","SEA","2nd",3,"Cover-3","Zone",6,0.0113871635610766,0
8,2021103109,3068,"JAX","SEA","1st",10,"Cover-3","Zone",5,0.010421768707483,0
8,2021103109,3090,"JAX","SEA","2nd",10,"Cover-1","Man",6,0.0162745098039216,0
8,2021103109,3119,"JAX","SEA","3rd",7,"Cover-3","Zone",6,0.012952380952381,0
8,2021103109,3146,"JAX","SEA","4th/2pc",3,"Cover-1","Man",6,0.0175697865353038,0
8,2021103109,3176,"JAX","SEA","1st",10,"Cover-2","Zone",4,0.0094083694083694,0
8,2021103109,3276,"JAX","SEA","3rd",16,"Cover-2","Zone",4,0.00587688734030197,0
8,2021103109,3473,"JAX","SEA","1st",10,"Cover-2","Zone",6,0.0145386904761905,0
8,2021103109,3516,"JAX","SEA","3rd",5,"Cover-6","Zone",6,0.0111843711843712,0
8,2021103109,3540,"JAX","SEA","1st",10,"Cover-3","Zone",6,0.0132142857142857,0
8,2021103109,3564,"JAX","SEA","2nd",1,"Cover-1","Man",6,0.0195833333333333,0
8,2021103109,3588,"JAX","SEA","1st",10,"Cover-6","Zone",5,0.0109340659340659,0
8,2021103109,3610,"JAX","SEA","2nd",10,"Cover-1","Man",7,0.0198198198198198,0
8,2021103109,3634,"JAX","SEA","1st",10,"Cover-6","Zone",5,0.0166666666666667,0
8,2021103109,3668,"JAX","SEA","2nd",10,"Quarters","Zone",4,0.00964669738863286,0
8,2021103109,3692,"JAX","SEA","3rd",3,"Cover-3","Zone",6,0.0127131782945736,0
8,2021103109,3716,"JAX","SEA","1st",10,"Quarters","Zone",5,0.0102083333333333,0
8,2021103109,3762,"JAX","SEA","2nd",5,"Cover-1","Man",6,0.019047619047619,0
8,2021103109,3828,"JAX","SEA","4th/2pc",5,"Red Zone","Other",4,0.00536796536796538,0
8,2021103109,3905,"JAX","SEA","1st",10,"Cover-6","Zone",5,0.0101075268817204,0
8,2021103109,3945,"JAX","SEA","2nd",1,"Cover-6","Zone",4,0.0072108843537415,0
8,2021103109,3991,"JAX","SEA","1st",10,"Cover-2","Zone",5,0.00703832752613241,0
8,2021103109,4020,"JAX","SEA","2nd",1,"Cover-3","Zone",6,0.0225806451612903,0
8,2021103109,4066,"JAX","SEA","1st",10,"Cover-6","Zone",4,0.00573870573870573,0
8,2021103109,4094,"JAX","SEA","2nd",10,"Cover-2","Zone",4,0.00624854819976772,0
8,2021103109,4140,"JAX","SEA","3rd",5,"Cover-1","Man",6,0.0278639455782313,0
1,2021091209,490,"KC","CLE","2nd",6,"Quarters","Zone",5,0.0134920634920635,1
1,2021091209,514,"KC","CLE","1st",10,"Cover-3","Zone",8,0.0264607464607465,0
1,2021091209,559,"KC","CLE","1st",10,"Quarters","Zone",7,0.0180952380952381,0
1,2021091209,620,"KC","CLE","2nd",6,"Quarters","Zone",6,0.027156462585034,0
1,2021091209,642,"KC","CLE","3rd",6,"Quarters","Zone",6,0.0198469387755102,0
1,2021091209,677,"KC","CLE","3rd",16,"Cover-3","Zone",4,0.00975056689342404,0
1,2021091209,710,"KC","CLE","3rd",11,"Quarters","Zone",5,0.0114285714285714,0
1,2021091209,995,"KC","CLE","1st",10,"Quarters","Zone",6,0.0178231292517007,0
1,2021091209,1085,"KC","CLE","2nd",16,"Quarters","Zone",5,0.0132944606413994,0
1,2021091209,1142,"KC","CLE","3rd",7,"Cover-1","Man",5,0.0171139971139971,0
1,2021091209,1166,"KC","CLE","1st",10,"Cover-3","Zone",6,0.0256099151989563,0
1,2021091209,1188,"KC","CLE","2nd",10,"Quarters","Zone",4,0.00686274509803923,0
1,2021091209,1212,"KC","CLE","3rd",4,"Cover-3","Zone",6,0.0146203346203346,0
1,2021091209,1247,"KC","CLE","1st",10,"Quarters","Zone",7,0.0260902255639098,0
1,2021091209,1295,"KC","CLE","2nd",5,"Cover-3","Zone",7,0.0313345091122869,0
1,2021091209,1601,"KC","CLE","1st",10,"Quarters","Zone",5,0.0139170506912442,0
1,2021091209,1631,"KC","CLE","2nd",1,"Cover-3","Zone",5,0.0110850897736144,0
1,2021091209,1672,"KC","CLE","1st",10,"Cover-3","Zone",6,0.019047619047619,0
1,2021091209,1694,"KC","CLE","2nd",10,"Quarters","Zone",5,0.0114550264550264,0
1,2021091209,1716,"KC","CLE","3rd",10,"Cover-1","Man",6,0.0233914053426249,0
1,2021091209,2124,"KC","CLE","3rd",3,"Cover-1","Man",5,0.0191156462585034,0
1,2021091209,2226,"KC","CLE","2nd",10,"Cover-3","Zone",5,0.0131922398589065,0
1,2021091209,2250,"KC","CLE","1st",10,"Quarters","Zone",6,0.0112659698025552,0
1,2021091209,2293,"KC","CLE","3rd",7,"Cover-1","Man",5,0.0137142857142857,0
1,2021091209,2340,"KC","CLE","2nd",1,"Quarters","Zone",6,0.0130839002267574,0
1,2021091209,2364,"KC","CLE","1st",10,"Cover-3","Zone",6,0.0133111849390919,0
1,2021091209,2425,"KC","CLE","2nd",8,"Red Zone","Other",5,0.0109379509379509,0
1,2021091209,2587,"KC","CLE","2nd",9,"Cover-3","Zone",6,0.0315151515151515,0
1,2021091209,2685,"KC","CLE","3rd",2,"Cover-1","Man",6,0.0185034013605442,0
1,2021091209,2735,"KC","CLE","2nd",6,"Quarters","Zone",5,0.012108843537415,0
1,2021091209,2777,"KC","CLE","3rd",15,"2-Man","Man",5,0.0251530612244898,0
1,2021091209,3093,"KC","CLE","1st",10,"Quarters","Zone",4,0.0135632183908046,0
1,2021091209,3286,"KC","CLE","3rd",3,"Red Zone","Other",5,0.0124908424908425,0
1,2021091209,3510,"KC","CLE","2nd",6,"Quarters","Zone",6,0.0159082892416226,0
1,2021091209,3534,"KC","CLE","3rd",2,"Cover-3","Zone",6,0.0136019536019536,0
1,2021091209,3617,"KC","CLE","2nd",10,"Cover-3","Zone",6,0.0183492063492063,0
1,2021091209,3639,"KC","CLE","3rd",10,"Cover-3","Zone",5,0.0119461697722567,1
2,2021091913,397,"KC","BAL","1st",10,"Cover-3","Zone",7,0.033,0
2,2021091913,421,"KC","BAL","2nd",3,"Cover-6","Zone",6,0.0113756613756614,0
2,2021091913,523,"KC","BAL","1st",10,"Cover-3","Zone",7,0.0172549019607843,0
2,2021091913,806,"KC","BAL","1st",10,"Cover-3","Zone",6,0.0272237196765499,0
2,2021091913,865,"KC","BAL","1st",20,"Quarters","Zone",4,0.0146161321671526,0
2,2021091913,952,"KC","BAL","3rd",39,"Quarters","Zone",4,0.0177880184331797,0
2,2021091913,1107,"KC","BAL","2nd",9,"Cover-6","Zone",4,0.013997113997114,0
2,2021091913,1152,"KC","BAL","2nd",7,"Cover-3","Zone",5,0.0268725868725869,0
2,2021091913,1176,"KC","BAL","1st",10,"Cover-6","Zone",6,0.0252834467120181,0
2,2021091913,1198,"KC","BAL","2nd",10,"Cover-3","Zone",6,0.0253890824622532,0
2,2021091913,1220,"KC","BAL","3rd",10,"Cover-3","Zone",5,0.0199758890898131,0
2,2021091913,1606,"KC","BAL","1st",10,"Quarters","Zone",5,0.0112925170068027,0
2,2021091913,1719,"KC","BAL","2nd",6,"Quarters","Zone",5,0.0116326530612245,0
2,2021091913,2186,"KC","BAL","2nd",3,"Cover-6","Zone",6,0.0172571428571429,0
2,2021091913,2210,"KC","BAL","1st",10,"Cover-3","Zone",7,0.0430952380952381,0
2,2021091913,2255,"KC","BAL","2nd",4,"Cover-6","Zone",4,0.017985347985348,0
2,2021091913,2537,"KC","BAL","2nd",9,"Cover-6","Zone",4,0.0121904761904762,0
2,2021091913,2561,"KC","BAL","3rd",4,"Cover-3","Zone",6,0.0229148629148629,0
2,2021091913,2593,"KC","BAL","1st",10,"Cover-2","Zone",7,0.0215549076773567,0
2,2021091913,2615,"KC","BAL","2nd",10,"Cover-3","Zone",5,0.0114285714285714,0
2,2021091913,2876,"KC","BAL","2nd",15,"Quarters","Zone",4,0.00968707482993198,0
2,2021091913,2933,"KC","BAL","3rd",12,"Quarters","Zone",5,0.0186924939467312,0
2,2021091913,3211,"KC","BAL","2nd",6,"Quarters","Zone",6,0.017357910906298,0
2,2021091913,3256,"KC","BAL","2nd",12,"Cover-2","Zone",5,0.0250793650793651,0
2,2021091913,3280,"KC","BAL","3rd",9,"2-Man","Man",4,0.0201133786848073,0
2,2021091913,3705,"KC","BAL","1st",10,"Cover-6","Zone",5,0.0106162464985994,0
2,2021091913,3729,"KC","BAL","1st",10,"Quarters","Zone",6,0.0132832080200501,0
3,2021092604,210,"KC","LAC","1st",10,"Cover-1","Man",6,0.0242028985507246,0
3,2021092604,232,"KC","LAC","2nd",10,"Cover-1","Man",6,0.0192780337941628,0
3,2021092604,304,"KC","LAC","1st",10,"Cover-1","Man",6,0.0333333333333333,0
3,2021092604,330,"KC","LAC","1st",10,"Cover-3","Zone",4,0.0138248847926267,0
3,2021092604,399,"KC","LAC","2nd",6,"Cover-6","Zone",6,0.013351302785265,0
3,2021092604,614,"KC","LAC","1st",10,"Cover-1","Man",6,0.0278614718614719,0
3,2021092604,673,"KC","LAC","1st",10,"Cover-6","Zone",6,0.0232098765432099,0
3,2021092604,737,"KC","LAC","2nd",11,"Cover-1","Man",5,0.0244708994708995,0
3,2021092604,1125,"KC","LAC","3rd",3,"Cover-1","Man",5,0.0258986175115207,0
3,2021092604,1411,"KC","LAC","3rd",6,"Cover-1","Man",5,0.0207792207792208,0
3,2021092604,1629,"KC","LAC","1st",10,"Cover-3","Zone",4,0.0062155388471178,0
3,2021092604,1653,"KC","LAC","2nd",5,"Cover-6","Zone",5,0.0115840621963071,0
3,2021092604,1675,"KC","LAC","3rd",5,"Cover-2","Zone",5,0.0129346622369878,0
3,2021092604,1716,"KC","LAC","1st",10,"Cover-1","Man",5,0.0123095238095238,0
3,2021092604,1740,"KC","LAC","1st",10,"Cover-1","Man",5,0.0155978835978836,0
3,2021092604,1762,"KC","LAC","2nd",10,"Cover-1","Man",5,0.00897081413210446,0
3,2021092604,1847,"KC","LAC","1st",15,"2-Man","Man",5,0.0214195867026056,0
3,2021092604,1869,"KC","LAC","2nd",15,"Cover-1","Man",5,0.0188235294117647,0
3,2021092604,2045,"KC","LAC","1st",10,"Cover-6","Zone",6,0.0229732868757259,0
3,2021092604,2090,"KC","LAC","1st",10,"Cover-6","Zone",6,0.0181904761904762,0
3,2021092604,2133,"KC","LAC","3rd",6,"Cover-1","Man",5,0.0163756613756614,0
3,2021092604,2157,"KC","LAC","1st",10,"Cover-1","Man",6,0.0240781440781441,0
3,2021092604,2206,"KC","LAC","1st",10,"Cover-1","Man",7,0.0258465608465609,0
3,2021092604,2284,"KC","LAC","1st",10,"Red Zone","Other",5,0.0120430107526882,0
3,2021092604,2496,"KC","LAC","2nd",6,"Cover-1","Man",6,0.0263865546218487,0
3,2021092604,2564,"KC","LAC","3rd",10,"Cover-1","Man",6,0.0182539682539683,0
3,2021092604,2625,"KC","LAC","1st",10,"Cover-1","Man",5,0.0175720992622401,0
3,2021092604,2657,"KC","LAC","1st",20,"Cover-1","Man",5,0.0165079365079365,0
3,2021092604,2702,"KC","LAC","1st",10,"Red Zone","Other",6,0.0182205513784461,0
3,2021092604,3134,"KC","LAC","1st",10,"Cover-1","Man",6,0.0359637188208617,0
3,2021092604,3206,"KC","LAC","2nd",3,"Cover-3","Zone",5,0.0151515151515151,0
3,2021092604,3344,"KC","LAC","2nd",11,"Quarters","Zone",6,0.025997425997426,0
3,2021092604,3368,"KC","LAC","1st",10,"Red Zone","Other",6,0.0252179745137492,0
3,2021092604,3849,"KC","LAC","2nd",8,"Cover-1","Man",4,0.0158809523809524,0
3,2021092604,3871,"KC","LAC","3rd",8,"Cover-1","Man",4,0.0159022556390977,0
3,2021092604,4231,"KC","LAC","1st",10,"2-Man","Man",4,0.016711590296496,0
3,2021092604,4253,"KC","LAC","2nd",10,"2-Man","Man",4,0.0148685145700071,0
3,2021092604,4285,"KC","LAC","1st",10,"2-Man","Man",5,0.0211721611721612,0
3,2021092604,4307,"KC","LAC","2nd",10,"2-Man","Man",5,0.0220714285714286,0
3,2021092604,4355,"KC","LAC","3rd",10,"Other","Other",4,0.0161772486772487,0
4,2021100308,353,"KC","PHI","1st",10,"Cover-2","Zone",6,0.0179464285714286,0
4,2021100308,409,"KC","PHI","2nd",10,"Quarters","Zone",5,0.00835374149659864,0
4,2021100308,465,"KC","PHI","1st",10,"Cover-6","Zone",7,0.0327142857142857,0
4,2021100308,1027,"KC","PHI","2nd",6,"Cover-1","Man",6,0.0192592592592593,0
4,2021100308,1178,"KC","PHI","3rd",12,"Cover-6","Zone",5,0.0137966537966538,0
4,2021100308,1258,"KC","PHI","1st",10,"Cover-2","Zone",6,0.0221929824561404,0
4,2021100308,1284,"KC","PHI","2nd",8,"Cover-3","Zone",6,0.0149107142857143,0
4,2021100308,1308,"KC","PHI","1st",10,"Cover-2","Zone",6,0.0224806201550388,0
4,2021100308,1343,"KC","PHI","1st",20,"Cover-3","Zone",6,0.0236825396825397,0
4,2021100308,1400,"KC","PHI","2nd",6,"Cover-3","Zone",8,0.0268142186452046,0
4,2021100308,1422,"KC","PHI","3rd",6,"Red Zone","Other",6,0.0136134453781513,0
4,2021100308,1959,"KC","PHI","1st",10,"Cover-2","Zone",6,0.0247813411078717,0
4,2021100308,2021,"KC","PHI","1st",10,"Cover-2","Zone",6,0.00937950937950938,0
4,2021100308,2368,"KC","PHI","1st",10,"Cover-2","Zone",4,0.0101269841269841,0
4,2021100308,2457,"KC","PHI","2nd",10,"Quarters","Zone",6,0.00913308913308913,0
4,2021100308,2483,"KC","PHI","3rd",9,"Quarters","Zone",6,0.010917537746806,0
4,2021100308,2927,"KC","PHI","3rd",2,"Cover-6","Zone",6,0.0237173579109063,0
4,2021100308,3017,"KC","PHI","1st",10,"Cover-3","Zone",6,0.0277871148459384,0
4,2021100308,3062,"KC","PHI","1st",10,"Quarters","Zone",6,0.0241707717569787,0
4,2021100308,3532,"KC","PHI","2nd",6,"Cover-3","Zone",7,0.017312925170068,0
4,2021100308,3584,"KC","PHI","3rd",1,"Cover-3","Zone",6,0.0376190476190476,0
4,2021100308,3636,"KC","PHI","2nd",9,"Cover-1","Man",6,0.0221224489795919,0
4,2021100308,4055,"KC","PHI","3rd",4,"Cover-1","Man",6,0.0362797619047619,0
4,2021100308,4138,"KC","PHI","3rd",1,"Cover-1","Man",8,0.0446290143964563,0
4,2021100308,4190,"KC","PHI","3rd",6,"Cover-0","Man",6,0.0447840531561462,0
5,2021101013,97,"KC","BUF","3rd",4,"2-Man","Man",5,0.0229387755102041,0
5,2021101013,137,"KC","BUF","1st",10,"Cover-3","Zone",7,0.0333520074696545,0
5,2021101013,159,"KC","BUF","2nd",10,"Quarters","Zone",6,0.013994708994709,0
5,2021101013,181,"KC","BUF","3rd",10,"Cover-1","Man",5,0.0201636904761905,0
5,2021101013,213,"KC","BUF","1st",10,"Cover-2","Zone",6,0.0159183673469388,0
5,2021101013,256,"KC","BUF","3rd",5,"Cover-2","Zone",4,0.010990990990991,0
5,2021101013,310,"KC","BUF","1st",10,"Quarters","Zone",6,0.0162331201137171,0
5,2021101013,353,"KC","BUF","3rd",7,"Cover-1","Man",5,0.0400907029478458,0
5,2021101013,424,"KC","BUF","1st",5,"Quarters","Zone",6,0.0268509984639017,0
5,2021101013,452,"KC","BUF","1st",10,"Quarters","Zone",5,0.0140891912320484,0
5,2021101013,535,"KC","BUF","3rd",12,"2-Man","Man",5,0.0199335548172757,0
5,2021101013,1047,"KC","BUF","2nd",4,"Quarters","Zone",6,0.0114285714285714,0
5,2021101013,1068,"KC","BUF","1st",10,"Cover-6","Zone",6,0.0126293995859213,0
5,2021101013,1183,"KC","BUF","3rd",5,"Cover-1","Man",5,0.0136675020885547,0
5,2021101013,1216,"KC","BUF","1st",10,"Quarters","Zone",6,0.0185093167701863,0
5,2021101013,1240,"KC","BUF","1st",10,"Quarters","Zone",5,0.00744810744810745,0
5,2021101013,1338,"KC","BUF","1st",5,"Red Zone","Other",7,0.0204037267080745,0
5,2021101013,1383,"KC","BUF","2nd",5,"Red Zone","Other",7,0.0294179894179894,0
5,2021101013,1620,"KC","BUF","2nd",10,"2-Man","Man",6,0.0292230576441103,0
5,2021101013,1883,"KC","BUF","1st",10,"Quarters","Zone",6,0.0161697722567288,0
5,2021101013,1904,"KC","BUF","1st",10,"Quarters","Zone",6,0.0183908045977012,0
5,2021101013,1938,"KC","BUF","2nd",10,"Cover-3","Zone",6,0.0112605042016807,0
5,2021101013,1983,"KC","BUF","3rd",15,"Cover-2","Zone",4,0.0117414965986395,0
5,2021101013,2024,"KC","BUF","4th/2pc",5,"Cover-1","Man",5,0.0160727661851257,0
5,2021101013,2126,"KC","BUF","1st",10,"Quarters","Zone",5,0.00930402930402931,0
5,2021101013,2150,"KC","BUF","2nd",4,"2-Man","Man",5,0.0159047619047619,0
