"week","gameId","playId","pos_team","def_team","down","yardstogo","def_coverage","def_covtype","def_playersinbox","line_betw","pressure"
5,2021101013,213,"KC","BUF","1st",10,"Cover-2","Zone",6,0.0159183673469388,0
5,2021101013,256,"KC","BUF","3rd",5,"Cover-2","Zone",4,0.010990990990991,0
5,2021101013,310,"KC","BUF","1st",10,"Quarters","Zone",6,0.0162331201137171,0
5,2021101013,353,"KC","BUF","3rd",7,"Cover-1","Man",5,0.0400907029478458,0
5,2021101013,424,"KC","BUF","1st",5,"Quarters","Zone",6,0.0268509984639017,0
5,2021101013,452,"KC","BUF","1st",10,"Quarters","Zone",5,0.0140891912320484,0
6,2021101707,166,"KC","WAS","2nd",3,"Cover-2","Zone",6,0.035847619047619,0
6,2021101707,190,"KC","WAS","1st",10,"Cover-3","Zone",7,0.0362833914053426,0
6,2021101707,242,"KC","WAS","2nd",10,"Cover-3","Zone",5,0.0201443001443001,0
6,2021101707,266,"KC","WAS","3rd",1,"Cover-1","Man",6,0.0392113095238095,0
6,2021101707,306,"KC","WAS","1st",10,"Cover-2","Zone",6,0.046031746031746,0
6,2021101707,330,"KC","WAS","1st",10,"Cover-1","Man",8,0.0290196078431373,0
6,2021101707,759,"KC","WAS","3rd",4,"Cover-1","Man",5,0.00999999999999999,0
6,2021101707,809,"KC","WAS","2nd",7,"Quarters","Zone",6,0.0124047619047619,0
6,2021101707,833,"KC","WAS","3rd",4,"Quarters","Zone",6,0.0182738095238095,0
6,2021101707,881,"KC","WAS","1st",9,"Red Zone","Other",6,0.0342612942612943,0
7,2021102405,360,"KC","TEN","2nd",5,"Cover-3","Zone",7,0.0423809523809524,0
7,2021102405,389,"KC","TEN","1st",10,"Cover-3","Zone",6,0.0345622119815668,0
7,2021102405,457,"KC","TEN","1st",15,"Cover-3","Zone",6,0.0158815958815959,0
7,2021102405,481,"KC","TEN","2nd",9,"Quarters","Zone",6,0.0201768707482993,0
7,2021102405,507,"KC","TEN","3rd",7,"2-Man","Man",5,0.0215126050420168,0
7,2021102405,903,"KC","TEN","1st",10,"Cover-3","Zone",6,0.0272283272283272,0
7,2021102405,965,"KC","TEN","3rd",11,"Cover-3","Zone",5,0.0181520966595594,0
7,2021102405,1333,"KC","TEN","1st",10,"Cover-3","Zone",6,0.0168036529680365,0
7,2021102405,1625,"KC","TEN","2nd",4,"Cover-6","Zone",4,0.00792717086834733,0
7,2021102405,1665,"KC","TEN","2nd",14,"Cover-2","Zone",5,0.00829573934837092,0
8,2021110100,79,"KC","NYG","1st",10,"Quarters","Zone",6,0.0357020757020757,0
8,2021110100,159,"KC","NYG","2nd",8,"Cover-3","Zone",4,0.00534798534798534,0
8,2021110100,183,"KC","NYG","1st",10,"Cover-2","Zone",6,0.0277432712215321,0
8,2021110100,241,"KC","NYG","3rd",3,"Cover-2","Zone",6,0.0246938775510204,0
8,2021110100,265,"KC","NYG","1st",10,"Cover-2","Zone",5,0.00749206349206349,0
8,2021110100,393,"KC","NYG","3rd",5,"Red Zone","Other",6,0.0202816901408451,0
8,2021110100,531,"KC","NYG","3rd",6,"Red Zone","Other",7,0.0239120879120879,0
8,2021110100,724,"KC","NYG","3rd",6,"Quarters","Zone",6,0.0376354679802956,0
8,2021110100,753,"KC","NYG","1st",10,"Quarters","Zone",6,0.0196914822266935,0
8,2021110100,775,"KC","NYG","2nd",10,"Cover-1","Man",6,0.0236054421768707,0
1,2021091213,265,"LA","CHI","2nd",4,"Cover-0","Man",5,0.0185374149659864,0
1,2021091213,289,"LA","CHI","1st",10,"Cover-6","Zone",7,0.0236996336996337,0
1,2021091213,514,"LA","CHI","1st",10,"Cover-2","Zone",7,0.0349953314659197,0
1,2021091213,538,"LA","CHI","2nd",9,"Cover-3","Zone",6,0.0147619047619048,0
1,2021091213,583,"LA","CHI","2nd",9,"Cover-6","Zone",5,0.0121130952380952,0
1,2021091213,607,"LA","CHI","3rd",5,"Cover-1","Man",5,0.0287566137566137,0
1,2021091213,962,"LA","CHI","4th/2pc",1,"Cover-3","Zone",8,0.0427705627705628,0
1,2021091213,991,"LA","CHI","1st",10,"Cover-6","Zone",6,0.015995115995116,0
1,2021091213,1042,"LA","CHI","2nd",4,"Cover-0","Man",7,0.0196138996138996,0
1,2021091213,1064,"LA","CHI","3rd",4,"Red Zone","Other",8,0.0300992063492064,0
2,2021091903,329,"LA","IND","2nd",8,"Cover-3","Zone",6,0.00902255639097744,0
2,2021091903,353,"LA","IND","1st",10,"Cover-3","Zone",7,0.0304293520686963,0
2,2021091903,377,"LA","IND","1st",10,"Cover-1","Man",6,0.0133756613756614,0
2,2021091903,471,"LA","IND","2nd",6,"Cover-3","Zone",5,0.00938443670150987,0
2,2021091903,761,"LA","IND","2nd",10,"Cover-3","Zone",5,0.0102619047619048,0
2,2021091903,945,"LA","IND","1st",10,"Cover-3","Zone",6,0.028546365914787,0
2,2021091903,990,"LA","IND","1st",10,"Cover-3","Zone",6,0.0149659863945578,0
2,2021091903,1035,"LA","IND","3rd",4,"Cover-1","Man",4,0.0113690476190476,0
2,2021091903,1080,"LA","IND","2nd",14,"Cover-1","Man",6,0.0150166112956811,0
2,2021091903,1149,"LA","IND","3rd",10,"Cover-1","Man",7,0.0206692406692407,0
3,2021092611,171,"LA","TB","1st",10,"Cover-2","Zone",7,0.0181547619047619,0
3,2021092611,214,"LA","TB","3rd",4,"Quarters","Zone",6,0.0145299145299145,1
3,2021092611,397,"LA","TB","1st",10,"Cover-2","Zone",7,0.0321360544217687,0
3,2021092611,453,"LA","TB","3rd",10,"Quarters","Zone",5,0.0141043083900227,0
3,2021092611,748,"LA","TB","1st",10,"Quarters","Zone",5,0.015005291005291,0
3,2021092611,780,"LA","TB","1st",10,"Quarters","Zone",6,0.0170506912442396,0
3,2021092611,891,"LA","TB","1st",10,"Cover-1","Man",6,0.0229931972789116,0
3,2021092611,996,"LA","TB","3rd",3,"Quarters","Zone",6,0.0182608695652174,0
3,2021092611,1020,"LA","TB","1st",10,"Quarters","Zone",5,0.0128417818740399,0
3,2021092611,1596,"LA","TB","1st",10,"Cover-2","Zone",7,0.0205582922824302,0
4,2021100309,76,"LA","ARI","2nd",4,"Cover-3","Zone",6,0.0275946275946276,0
4,2021100309,149,"LA","ARI","2nd",12,"Quarters","Zone",5,0.0130325814536341,0
4,2021100309,173,"LA","ARI","3rd",7,"Cover-1","Man",6,0.0141798941798942,0
4,2021100309,221,"LA","ARI","2nd",5,"Cover-2","Zone",4,0.00793650793650793,0
4,2021100309,255,"LA","ARI","3rd",5,"Cover-6","Zone",5,0.00922305764411028,0
4,2021100309,427,"LA","ARI","2nd",3,"Quarters","Zone",7,0.0232679738562092,0
4,2021100309,703,"LA","ARI","1st",10,"Cover-2","Zone",4,0.00859086491739552,0
4,2021100309,732,"LA","ARI","2nd",8,"Quarters","Zone",6,0.0182922824302135,0
4,2021100309,871,"LA","ARI","1st",10,"Cover-3","Zone",7,0.0373688458434221,0
4,2021100309,1476,"LA","ARI","1st",10,"Quarters","Zone",7,0.0227210884353741,0
5,2021100700,95,"LA","SEA","2nd",11,"Cover-6","Zone",6,0.0197973657548126,0
5,2021100700,165,"LA","SEA","3rd",5,"Cover-1","Man",6,0.018922305764411,0
5,2021100700,372,"LA","SEA","1st",10,"Cover-3","Zone",4,0.00678210678210679,0
5,2021100700,417,"LA","SEA","1st",10,"Cover-3","Zone",6,0.00823348694316437,0
5,2021100700,734,"LA","SEA","1st",10,"Cover-3","Zone",7,0.0193167701863354,0
5,2021100700,780,"LA","SEA","1st",10,"Cover-3","Zone",6,0.00884126984126984,0
5,2021100700,799,"LA","SEA","2nd",17,"Cover-6","Zone",6,0.0054945054945055,0
5,2021100700,823,"LA","SEA","1st",10,"Cover-2","Zone",4,0.00651629072681705,0
5,2021100700,893,"LA","SEA","2nd",8,"Red Zone","Other",6,0.00878169449598021,0
5,2021100700,1014,"LA","SEA","1st",10,"Cover-3","Zone",8,0.0240088593576966,0
6,2021101706,478,"LA","NYG","1st",10,"Cover-2","Zone",7,0.0282251082251082,0
6,2021101706,512,"LA","NYG","2nd",10,"Cover-1","Man",6,0.0242303433001107,0
6,2021101706,562,"LA","NYG","2nd",9,"Cover-3","Zone",7,0.0121946169772257,0
6,2021101706,586,"LA","NYG","1st",10,"Cover-3","Zone",6,0.0107724867724868,0
6,2021101706,629,"LA","NYG","3rd",10,"Cover-1","Man",5,0.0183945578231292,0
6,2021101706,936,"LA","NYG","1st",10,"Quarters","Zone",6,0.0364285714285714,0
6,2021101706,958,"LA","NYG","2nd",10,"Cover-2","Zone",6,0.0167032967032967,0
6,2021101706,982,"LA","NYG","3rd",4,"Cover-3","Zone",5,0.00978021978021978,0
6,2021101706,1250,"LA","NYG","2nd",12,"Cover-1","Man",6,0.018961038961039,0
6,2021101706,1286,"LA","NYG","1st",10,"Cover-3","Zone",6,0.0286229086229086,0
7,2021102406,523,"LA","DET","1st",10,"Cover-6","Zone",6,0.0209831029185868,0
7,2021102406,573,"LA","DET","2nd",6,"Cover-3","Zone",6,0.0214285714285714,0
7,2021102406,652,"LA","DET","3rd",3,"Cover-3","Zone",5,0.0207301587301587,0
7,2021102406,681,"LA","DET","1st",10,"Cover-6","Zone",6,0.0257750759878419,0
7,2021102406,705,"LA","DET","2nd",9,"Cover-3","Zone",6,0.00973886328725039,0
7,2021102406,740,"LA","DET","3rd",4,"Cover-3","Zone",6,0.0155646258503401,0
7,2021102406,1094,"LA","DET","1st",10,"Cover-2","Zone",6,0.0237414965986395,0
7,2021102406,1116,"LA","DET","2nd",10,"Cover-0","Man",6,0.0289708141321045,0
7,2021102406,1140,"LA","DET","3rd",5,"Cover-3","Zone",6,0.0149624060150376,0
7,2021102406,1194,"LA","DET","2nd",5,"Cover-3","Zone",6,0.0305300988319856,0
8,2021103105,76,"LA","HOU","1st",10,"Cover-3","Zone",6,0.0204608294930876,0
8,2021103105,142,"LA","HOU","3rd",5,"Cover-1","Man",6,0.00912698412698413,0
8,2021103105,166,"LA","HOU","1st",10,"Cover-2","Zone",6,0.0125396825396825,0
8,2021103105,188,"LA","HOU","2nd",10,"Cover-6","Zone",6,0.0179401993355482,0
8,2021103105,212,"LA","HOU","3rd",2,"Cover-3","Zone",6,0.0116602316602317,0
8,2021103105,236,"LA","HOU","1st",10,"Cover-1","Man",5,0.0170612244897959,0
8,2021103105,292,"LA","HOU","2nd",3,"Cover-3","Zone",7,0.0322222222222222,0
8,2021103105,597,"LA","HOU","1st",10,"Cover-2","Zone",6,0.0421428571428571,0
8,2021103105,626,"LA","HOU","2nd",6,"Cover-3","Zone",6,0.0140589569160998,0
8,2021103105,740,"LA","HOU","2nd",10,"Red Zone","Other",5,0.00857142857142857,0
1,2021091208,56,"LAC","WAS","1st",10,"Quarters","Zone",7,0.0371693121693122,0
1,2021091208,85,"LAC","WAS","1st",10,"Cover-3","Zone",6,0.0122273425499232,0
1,2021091208,175,"LAC","WAS","1st",10,"Quarters","Zone",6,0.0256140350877193,0
1,2021091208,225,"LAC","WAS","2nd",7,"Red Zone","Other",7,0.0262808921036769,0
1,2021091208,272,"LAC","WAS","3rd",5,"Cover-1","Man",6,0.0364213564213564,0
1,2021091208,450,"LAC","WAS","1st",10,"Cover-1","Man",6,0.0188528138528139,0
1,2021091208,493,"LAC","WAS","3rd",9,"2-Man","Man",6,0.0255855855855856,0
1,2021091208,742,"LAC","WAS","1st",10,"Cover-1","Man",6,0.020976800976801,0
1,2021091208,764,"LAC","WAS","2nd",10,"Cover-3","Zone",6,0.0288235294117647,0
1,2021091208,788,"LAC","WAS","3rd",6,"Cover-1","Man",6,0.022312925170068,0
2,2021091911,492,"LAC","DAL","1st",10,"Cover-3","Zone",6,0.016998556998557,0
2,2021091911,521,"LAC","DAL","1st",10,"Cover-1","Man",7,0.021328903654485,0
2,2021091911,652,"LAC","DAL","1st",10,"Cover-3","Zone",8,0.0327664399092971,0
2,2021091911,1021,"LAC","DAL","1st",15,"Quarters","Zone",6,0.0209333333333333,0
2,2021091911,1080,"LAC","DAL","1st",10,"Cover-3","Zone",7,0.0281400966183575,0
2,2021091911,1143,"LAC","DAL","2nd",9,"Cover-3","Zone",8,0.0454358117516012,0
2,2021091911,1171,"LAC","DAL","3rd",11,"Quarters","Zone",7,0.0189082462253194,0
2,2021091911,1238,"LAC","DAL","1st",20,"Cover-3","Zone",7,0.0178483245149912,0
2,2021091911,1323,"LAC","DAL","3rd",13,"Cover-2","Zone",4,0.0184603174603175,0
2,2021091911,1714,"LAC","DAL","2nd",9,"Cover-2","Zone",6,0.0257983193277311,0
3,2021092604,100,"LAC","KC","3rd",9,"Cover-2","Zone",5,0.0104454685099846,0
3,2021092604,425,"LAC","KC","1st",10,"Cover-3","Zone",7,0.0348079877112135,0
3,2021092604,492,"LAC","KC","3rd",3,"Cover-1","Man",6,0.0380875576036866,0
3,2021092604,521,"LAC","KC","1st",10,"Cover-2","Zone",6,0.0340998838559814,0
3,2021092604,564,"LAC","KC","3rd",11,"Cover-2","Zone",6,0.0186455026455026,1
3,2021092604,788,"LAC","KC","1st",10,"Cover-6","Zone",7,0.0174468085106383,0
3,2021092604,854,"LAC","KC","1st",10,"Cover-2","Zone",7,0.0169337979094077,0
3,2021092604,876,"LAC","KC","2nd",10,"Cover-2","Zone",6,0.0192698412698413,0
3,2021092604,940,"LAC","KC","2nd",7,"Cover-1","Man",7,0.0376556776556776,0
3,2021092604,985,"LAC","KC","2nd",4,"Red Zone","Other",8,0.0439183673469388,0
4,2021100400,81,"LAC","LV","1st",10,"Cover-3","Zone",5,0.00952380952380954,0
4,2021100400,149,"LAC","LV","1st",15,"Quarters","Zone",6,0.0136190476190476,0
4,2021100400,196,"LAC","LV","2nd",6,"Cover-3","Zone",8,0.0221262458471761,0
4,2021100400,262,"LAC","LV","1st",10,"Cover-3","Zone",7,0.0204608294930876,0
4,2021100400,312,"LAC","LV","3rd",4,"Cover-6","Zone",6,0.0200307219662058,0
4,2021100400,380,"LAC","LV","3rd",4,"Red Zone","Other",6,0.0150915750915751,0
4,2021100400,532,"LAC","LV","1st",10,"Cover-3","Zone",7,0.0372063492063492,0
4,2021100400,592,"LAC","LV","3rd",5,"Other","Other",5,0.00885154061624649,0
4,2021100400,800,"LAC","LV","1st",10,"Cover-1","Man",6,0.0177533577533578,0
4,2021100400,819,"LAC","LV","2nd",15,"Cover-1","Man",5,0.0136591478696742,0
5,2021101009,83,"LAC","CLE","2nd",6,"Cover-1","Man",7,0.0191316526610644,0
5,2021101009,105,"LAC","CLE","3rd",6,"Quarters","Zone",6,0.0251737451737452,0
5,2021101009,495,"LAC","CLE","1st",10,"Quarters","Zone",6,0.0170443349753694,0
5,2021101009,519,"LAC","CLE","2nd",4,"Cover-3","Zone",6,0.0142016806722689,0
5,2021101009,543,"LAC","CLE","1st",10,"Cover-3","Zone",7,0.0178401360544218,0
5,2021101009,569,"LAC","CLE","1st",10,"Quarters","Zone",6,0.0170426065162907,0
5,2021101009,612,"LAC","CLE","3rd",8,"Cover-1","Man",6,0.0205627705627706,0
5,2021101009,666,"LAC","CLE","2nd",7,"Cover-3","Zone",6,0.0163809523809524,0
5,2021101009,1028,"LAC","CLE","1st",10,"Quarters","Zone",6,0.0131666666666667,0
5,2021101009,1083,"LAC","CLE","2nd",10,"Cover-1","Man",6,0.0210793650793651,0
6,2021101701,63,"LAC","BAL","1st",10,"Cover-1","Man",8,0.0162881562881563,0
6,2021101701,132,"LAC","BAL","3rd",11,"Cover-1","Man",5,0.019021879021879,0
6,2021101701,161,"LAC","BAL","1st",10,"Cover-3","Zone",7,0.0295518207282913,0
6,2021101701,206,"LAC","BAL","1st",10,"Cover-3","Zone",6,0.0213605442176871,0
6,2021101701,228,"LAC","BAL","2nd",10,"Cover-3","Zone",7,0.0264224664224664,0
6,2021101701,642,"LAC","BAL","2nd",8,"Cover-3","Zone",7,0.0380408163265306,0
6,2021101701,669,"LAC","BAL","3rd",5,"Cover-2","Zone",7,0.0234013605442177,0
6,2021101701,1036,"LAC","BAL","3rd",3,"Cover-3","Zone",6,0.023968253968254,0
6,2021101701,1184,"LAC","BAL","1st",10,"Cover-2","Zone",5,0.0232773109243697,0
6,2021101701,1208,"LAC","BAL","1st",10,"Cover-2","Zone",7,0.0365567765567766,0
8,2021103108,54,"LAC","NE","1st",10,"Cover-2","Zone",6,0.0182173382173382,0
8,2021103108,99,"LAC","NE","2nd",4,"Cover-3","Zone",7,0.0461624649859944,0
8,2021103108,128,"LAC","NE","1st",10,"Cover-1","Man",6,0.0155145929339478,0
8,2021103108,171,"LAC","NE","3rd",7,"Cover-1","Man",5,0.0215873015873016,0
8,2021103108,619,"LAC","NE","3rd",6,"Cover-1","Man",6,0.0189417989417989,0
8,2021103108,648,"LAC","NE","1st",10,"Cover-3","Zone",6,0.0117940199335548,0
8,2021103108,670,"LAC","NE","2nd",10,"Cover-3","Zone",6,0.0300340136054422,0
8,2021103108,689,"LAC","NE","3rd",14,"Cover-3","Zone",5,0.0102197802197802,0
8,2021103108,894,"LAC","NE","1st",10,"Cover-3","Zone",6,0.0122751322751323,0
8,2021103108,979,"LAC","NE","3rd",4,"Red Zone","Other",7,0.0173751451800232,0
1,2021091300,55,"LV","BAL","1st",10,"Cover-0","Man",7,0.0299846390168971,0
1,2021091300,77,"LV","BAL","2nd",10,"Cover-3","Zone",7,0.0158285714285714,0
1,2021091300,148,"LV","BAL","2nd",11,"Quarters","Zone",5,0.0103785103785104,0
1,2021091300,169,"LV","BAL","3rd",9,"Quarters","Zone",6,0.0180680272108844,0
1,2021091300,228,"LV","BAL","1st",17,"Cover-1","Man",6,0.0260805860805861,0
1,2021091300,250,"LV","BAL","2nd",17,"Cover-3","Zone",6,0.0166830870279146,0
1,2021091300,562,"LV","BAL","1st",10,"Cover-3","Zone",7,0.0241514041514042,0
1,2021091300,590,"LV","BAL","2nd",10,"Cover-3","Zone",6,0.0160975609756098,0
1,2021091300,612,"LV","BAL","3rd",10,"Cover-6","Zone",7,0.0157491289198606,0
1,2021091300,880,"LV","BAL","2nd",10,"Cover-1","Man",7,0.0190269151138716,0
2,2021091908,217,"LV","PIT","1st",10,"Quarters","Zone",7,0.0258892128279883,0
2,2021091908,248,"LV","PIT","2nd",10,"Cover-6","Zone",6,0.0124897959183673,0
2,2021091908,317,"LV","PIT","2nd",6,"Cover-2","Zone",6,0.022020202020202,0
2,2021091908,523,"LV","PIT","1st",10,"Cover-3","Zone",6,0.0157823129251701,0
2,2021091908,552,"LV","PIT","1st",10,"Cover-3","Zone",6,0.0188679245283019,0
2,2021091908,630,"LV","PIT","3rd",19,"Cover-2","Zone",4,0.0057422969187675,0
2,2021091908,1028,"LV","PIT","2nd",6,"2-Man","Man",7,0.0360846560846561,0
2,2021091908,1081,"LV","PIT","2nd",12,"Cover-2","Zone",6,0.0188690476190476,0
2,2021091908,1175,"LV","PIT","3rd",2,"Cover-1","Man",8,0.03003861003861,0
2,2021091908,1443,"LV","PIT","1st",10,"2-Man","Man",6,0.0358441558441559,0
3,2021092610,75,"LV","MIA","2nd",7,"Cover-1","Man",7,0.0443001443001443,0
3,2021092610,97,"LV","MIA","3rd",7,"Cover-3","Zone",7,0.0194139194139194,0
3,2021092610,318,"LV","MIA","2nd",8,"Cover-1","Man",7,0.0445502645502645,0
3,2021092610,342,"LV","MIA","1st",10,"Cover-2","Zone",5,0.021031746031746,0
3,2021092610,387,"LV","MIA","1st",10,"Cover-1","Man",6,0.0313533834586466,0
3,2021092610,714,"LV","MIA","1st",10,"Cover-1","Man",7,0.0341636141636142,0
3,2021092610,736,"LV","MIA","2nd",10,"Cover-3","Zone",6,0.0193571428571429,0
3,2021092610,760,"LV","MIA","1st",10,"Cover-1","Man",5,0.0194345238095238,0
3,2021092610,782,"LV","MIA","2nd",10,"Cover-1","Man",5,0.0203095238095238,0
3,2021092610,804,"LV","MIA","3rd",10,"Cover-1","Man",5,0.0197444831591173,0
4,2021100400,485,"LV","LAC","3rd",7,"Cover-3","Zone",6,0.0349549549549549,0
4,2021100400,644,"LV","LAC","1st",10,"Cover-3","Zone",6,0.026530612244898,0
4,2021100400,666,"LV","LAC","2nd",10,"Quarters","Zone",7,0.0284873949579832,0
4,2021100400,707,"LV","LAC","3rd",6,"Cover-1","Man",5,0.0283140283140283,0
4,2021100400,921,"LV","LAC","1st",15,"Cover-6","Zone",7,0.023167701863354,0
4,2021100400,964,"LV","LAC","3rd",22,"Quarters","Zone",4,0.0151428571428571,0
4,2021100400,1198,"LV","LAC","4th/2pc",3,"Cover-3","Zone",6,0.015725900116144,0
4,2021100400,1338,"LV","LAC","1st",10,"Cover-3","Zone",5,0.0182795698924731,0
4,2021100400,1362,"LV","LAC","2nd",5,"Cover-3","Zone",7,0.0352380952380952,0
4,2021100400,1384,"LV","LAC","3rd",5,"2-Man","Man",6,0.0151351351351351,0
5,2021101010,412,"LV","CHI","2nd",7,"Cover-1","Man",6,0.00956521739130435,1
5,2021101010,705,"LV","CHI","2nd",12,"Red Zone","Other",6,0.0155952380952381,0
5,2021101010,727,"LV","CHI","3rd",12,"Cover-1","Man",6,0.0273809523809524,0
5,2021101010,2130,"LV","CHI","3rd",2,"Cover-6","Zone",6,0.0232436162870945,0
5,2021101010,2262,"LV","CHI","1st",10,"Cover-2","Zone",6,0.033047619047619,0
5,2021101010,2284,"LV","CHI","2nd",10,"Cover-3","Zone",5,0.0142200328407225,0
5,2021101010,2308,"LV","CHI","3rd",4,"Cover-1","Man",5,0.0279437229437229,0
5,2021101010,2439,"LV","CHI","2nd",5,"Cover-1","Man",5,0.0171212121212121,0
5,2021101010,2484,"LV","CHI","3rd",10,"Cover-6","Zone",6,0.00998712998712998,0
5,2021101010,2513,"LV","CHI","1st",10,"Quarters","Zone",7,0.0233333333333333,0
6,2021101709,55,"LV","DEN","1st",10,"Cover-6","Zone",7,0.0211494252873563,0
6,2021101709,126,"LV","DEN","2nd",6,"Cover-1","Man",6,0.0208,0
6,2021101709,213,"LV","DEN","3rd",2,"Cover-1","Man",6,0.016962676962677,0
6,2021101709,541,"LV","DEN","1st",10,"Cover-3","Zone",6,0.0186466165413534,0
6,2021101709,586,"LV","DEN","3rd",2,"Cover-1","Man",6,0.0243452380952381,0
6,2021101709,620,"LV","DEN","1st",10,"Cover-3","Zone",6,0.0239583333333333,0
6,2021101709,703,"LV","DEN","3rd",3,"Cover-3","Zone",6,0.0349280177187154,0
6,2021101709,885,"LV","DEN","1st",10,"Quarters","Zone",6,0.0133809523809524,0
6,2021101709,998,"LV","DEN","2nd",10,"Quarters","Zone",6,0.00995464852607709,0
6,2021101709,1020,"LV","DEN","3rd",10,"Quarters","Zone",6,0.0168253968253968,0
7,2021102407,319,"LV","PHI","1st",10,"Cover-3","Zone",7,0.0232183908045977,0
7,2021102407,385,"LV","PHI","1st",10,"Cover-6","Zone",6,0.0139097744360902,0
7,2021102407,427,"LV","PHI","3rd",5,"Cover-3","Zone",7,0.0167142857142857,0
7,2021102407,462,"LV","PHI","3rd",15,"Cover-3","Zone",4,0.00808625336927223,0
7,2021102407,510,"LV","PHI","2nd",11,"Cover-3","Zone",6,0.015006435006435,0
7,2021102407,545,"LV","PHI","2nd",21,"Quarters","Zone",6,0.0100892857142857,0
7,2021102407,569,"LV","PHI","3rd",5,"Red Zone","Other",5,0.0124473975636766,0
7,2021102407,801,"LV","PHI","1st",10,"Cover-3","Zone",7,0.0205396825396825,0
7,2021102407,825,"LV","PHI","2nd",8,"Cover-2","Zone",6,0.0387129987129987,0
7,2021102407,868,"LV","PHI","1st",10,"Cover-6","Zone",6,0.0124561403508772,0
1,2021091210,352,"MIA","NE","2nd",6,"Cover-2","Zone",6,0.0136434108527132,0
1,2021091210,726,"MIA","NE","3rd",11,"Cover-1","Man",6,0.0242928216062544,0
1,2021091210,1201,"MIA","NE","2nd",10,"Cover-3","Zone",6,0.0167487684729064,0
1,2021091210,1225,"MIA","NE","1st",10,"Cover-3","Zone",6,0.0203809523809524,0
1,2021091210,1284,"MIA","NE","3rd",10,"Cover-2","Zone",5,0.0091753774680604,0
1,2021091210,1442,"MIA","NE","1st",10,"Cover-2","Zone",6,0.00850998463901688,0
1,2021091210,1492,"MIA","NE","3rd",5,"Cover-1","Man",6,0.0231077694235589,1
1,2021091210,1772,"MIA","NE","1st",10,"Cover-1","Man",6,0.0236134453781513,0
1,2021091210,1858,"MIA","NE","2nd",5,"Cover-1","Man",5,0.0229059829059829,0
1,2021091210,1947,"MIA","NE","1st",15,"Cover-1","Man",5,0.018008658008658,0
2,2021091905,55,"MIA","BUF","1st",10,"Quarters","Zone",7,0.0270899470899471,0
2,2021091905,95,"MIA","BUF","3rd",11,"Quarters","Zone",7,0.0175193798449612,1
2,2021091905,247,"MIA","BUF","1st",10,"Cover-3","Zone",6,0.0225274725274725,0
2,2021091905,350,"MIA","BUF","4th/2pc",2,"Quarters","Zone",6,0.0099719887955182,0
2,2021091905,620,"MIA","BUF","3rd",4,"Cover-1","Man",7,0.0259943977591036,1
2,2021091905,805,"MIA","BUF","2nd",13,"Cover-0","Man",7,0.0167816091954023,0
2,2021091905,876,"MIA","BUF","2nd",11,"Cover-3","Zone",6,0.0200751879699248,0
2,2021091905,1008,"MIA","BUF","1st",10,"Quarters","Zone",6,0.0125062656641604,0
2,2021091905,1054,"MIA","BUF","3rd",4,"Cover-3","Zone",6,0.0146031746031746,0
2,2021091905,1102,"MIA","BUF","1st",10,"Cover-3","Zone",6,0.014957264957265,0
3,2021092610,162,"MIA","LV","2nd",4,"Cover-3","Zone",7,0.0256190476190476,0
3,2021092610,184,"MIA","LV","3rd",4,"Cover-1","Man",6,0.0243809523809524,0
3,2021092610,229,"MIA","LV","2nd",5,"Cover-3","Zone",8,0.0315171650055371,0
3,2021092610,251,"MIA","LV","3rd",5,"Cover-1","Man",5,0.0149350649350649,0
3,2021092610,631,"MIA","LV","3rd",5,"Cover-6","Zone",5,0.00934837092731829,0
3,2021092610,957,"MIA","LV","1st",10,"Quarters","Zone",5,0.00884353741496598,0
3,2021092610,1247,"MIA","LV","1st",10,"Cover-1","Man",7,0.0252672497570457,0
3,2021092610,1292,"MIA","LV","2nd",6,"Cover-6","Zone",6,0.0326580086580087,0
3,2021092610,1799,"MIA","LV","1st",10,"Cover-1","Man",6,0.0202539682539682,0
3,2021092610,1832,"MIA","LV","1st",10,"Cover-3","Zone",5,0.0148009367681499,1
4,2021100304,76,"MIA","IND","2nd",6,"Cover-2","Zone",6,0.0204855275443511,0
4,2021100304,105,"MIA","IND","3rd",1,"Cover-1","Man",8,0.0283882783882784,0
4,2021100304,147,"MIA","IND","2nd",6,"Cover-1","Man",6,0.0214652014652015,0
4,2021100304,171,"MIA","IND","3rd",4,"Cover-2","Zone",6,0.0122527472527473,1
4,2021100304,207,"MIA","IND","3rd",14,"Cover-2","Zone",4,0.0126739926739927,0
4,2021100304,258,"MIA","IND","1st",10,"Cover-2","Zone",6,0.0222857142857143,0
4,2021100304,293,"MIA","IND","1st",5,"Cover-1","Man",7,0.0539115646258504,0
4,2021100304,340,"MIA","IND","3rd",3,"Cover-1","Man",6,0.0196918767507003,0
4,2021100304,573,"MIA","IND","2nd",10,"Cover-1","Man",5,0.014047619047619,0
4,2021100304,602,"MIA","IND","1st",10,"Cover-2","Zone",7,0.0293211752786221,0
5,2021101007,77,"MIA","TB","2nd",8,"Quarters","Zone",6,0.0222222222222222,0
5,2021101007,106,"MIA","TB","1st",10,"Cover-2","Zone",6,0.0169312169312169,0
5,2021101007,195,"MIA","TB","1st",5,"Cover-3","Zone",6,0.0208163265306122,0
5,2021101007,295,"MIA","TB","3rd",5,"Cover-0","Man",8,0.0356450216450216,0
5,2021101007,600,"MIA","TB","1st",10,"Cover-2","Zone",7,0.0145054945054945,0
